statut_color,statut,statut_name,NCTId,eudraCT,CTIS,completion_year,clinical_trial_title,acronym,intervention_type
⬛,4,4: pas de résultats postés ni publiés,NCT03231995,,,2022,Prospective Multicentre Study to Determine Respiratory Microbiome Biomarkers for the Prognostic of Clinical Course of Influenza in Children,BMIG,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT04226118,,,2022,Efficacy of an Infrared Visualization Technique for the Identification of the Peripheral Venous Access Site in Patients With Cystic Fibrosis Aged 12 Years and Older,MUCOVEINE,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT05033223,,,2022,Psycho-traumatic Consequences of the COVID-19 Health Crisis Among Professionals in Emergency Services and SAMU: Multicenter Cohort Study (COVid in EmeRgency PROfessionnals Long Term),COVER PRO LT,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03217097,,,2022,MGMT-NET: O6-methylguanine-DNA Methyltransferase (MGMT) Status in Neuroendocrine Tumors: Predictive Factor of Response to Alkylating Agents,MGMT-NET,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT04376476,,,2022,Host-pathogen Interactions During Paediatric and Adult SARS-CoV-2 Infection (COVID-19),HPI-COVID-19,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03550573,,,2022,3D Non-invasive Myocardial Electrical Propagation Mapping as a New Tool to Predict Sudden Death Risk in Patients With Hypertrophic Cardiomyopathy: A Pilot Study,3D-CMH,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT04216641,,,2022,Impact of a Food Improvement Strategy on Their Appreciation in a Population of Cancer Patients Treated With Chemotherapy,CANUT-1,DIETARY_SUPPLEMENT
⬛,4,4: pas de résultats postés ni publiés,NCT03661073,,,2022,Comprehensive Assessment of Motor Imagery Ability After Stroke,AVCIM,BEHAVIORAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02823860,,,2022,Clinical and Biological Digestive Peritoneal Carcinomatosis Data Base From the French National Network of Peritoneal Surface Malignancies,BIG-RENAPE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04451785,,,2022,"Relationships Between Hemolysis, Erythrosis, Circulating Microparticles and Vascular Function in Patients With Hereditary Spherocytosis",VASCUSPHERO,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,,2013-004974-82,,2022,"PETALS study : PEgylated interferon-alpha2a and TAsigna® for first Line therapy of Philadelphia chromosome-positive chronic phase CML patientS 
 
 
 Etude randomisée de phase III, comparant le taux de réponse moléculaire 4.5 à 12 mois chez des patients atteints de leucémie myéloïde chronique en phase chronique (LMC PC), de novo, chromosome Philadelphie positive, traités par nilotinib 600mg par jour versus nilotinib 600mg par jour plus Interféron-alpha 2a pégylé (PEG-IFN) Protocole PETALS  PEgylated interferon-alpha2a and TAsigna® for first Line therapy of chronic phase CML patientS","PETALS 
 
 
 PETALS",
⬛,4,4: pas de résultats postés ni publiés,NCT02602691,,,2022,Cost-utility Analysis of the AlloMap® Test for the Monitoring of Patients After Heart Transplantation,CUPIDON,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03419000,,,2022,Circulating microRNAs as Biomarkers of RESPIratory Dysfunction in Patients With Refractory epilePSY,MIRESPILEPSY,GENETIC
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02744989,,,2022,STIM'ZO : Examining tDCS as an add-on Treatment for Persistent Symptoms in Schizophrenia (SCH),STIM'ZO,DEVICE
⬛,4,4: pas de résultats postés ni publiés,,2017-004969-27,,2022,"A multicenter randomized open-label trial comparing the efficacy and safety of Infliximab versus Cyclophosphamide in Subjects with Idiopathic Refractory Scleritis  CIRIS: Cyclophosphamide vs. Infliximab for Refractory Idiopathic Scleritis 
 
 
 Etude multicentrique randomisée en ouvert, comparant l'efficacité et la sécurité de l'infliximab versus le cyclophosphamide chez les sujets atteints de sclérite idiopathique réfractaire. (CIRIS: Cyclophosphamide vs Infliximab for Refractory Idiopathic Scleritis)","CIRIS 
 
 
 CIRIS",
⬛,4,4: pas de résultats postés ni publiés,NCT04268615,,,2022,Covert Saccade Triggers in Bilateral Vestibular Hypofunction,CS-TRIGGER,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04119388,,,2022,Evaluation of the Benefits of Adaptive Physical Activity in Children and Adolescents With Osteogenesis Imperfecta,MOVE-OI,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04649788,,,2022,Prospective Randomized Comparison of Efficacy and Safety of Ultrasound-guided Axillary Vein Access Versus Cephalic Venous Cutdown for Implantation of Cardiac Electronic Devices,,DEVICE
⬛,4,4: pas de résultats postés ni publiés,,2012-004509-29,,2022,"Antidepressant treatments during pregnancy and lactation: prediction of drug exposure through breastfeeding and evaluation of drug effect on the neonatal adaptation and the development of the young child 
 
 
 Traitements antidépresseurs durant la grossesse et l'allaitement: prédiction de l'exposition au-travers du lait maternel et évaluation des effets sur l'adaptation néonatale et le développement du petit enfant","SSRI Milk 
 
 
 SSRI Milk",
⬛,4,4: pas de résultats postés ni publiés,NCT04983654,,,2023,Functional and Mechanistic Characterization of Limb Ulcers in Patients With Sickle Cell Disease,DrepanO2,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT03070496,,,2023,CoHort of Patients to Identify Biological and Imaging markerS of CardiovascUlar Outcomes in ST Elevation Myocardial Infarction,HIBISCUS-STEMI,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02861846,,,2023,Predictive Value of Biomarkers of the Alzheimer's Disease (AD) in Elderly Patients With New-onset Epilepsy,BIOMALEPSIE,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT03861117,,,2023,Impact of the Combination of Pressure Support and Positive End Expiratory Pressure During Spontaneous Breathing Trial Versus T-piece on the Time to Successful Extubation,SBT-ICU,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT05527379,,,2023,Interest of Virtual Reality to Reduce Patient Anxiety During the Placement of a Percutaneous Implantable Port Catheter,RV-CIP,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT04739176,,,2023,Evaluation of the Therapeutic Benefit of Rehabilitation With Computerized Mirror Therapy for Patients Suffering From Motor Neurological Disorder (FND) of the Upper Limb.,FND-mirror,OTHER
🟧,2,2: résultats postés ou publiés entre 12 et 36 mois,NCT03954782,2019-002593-31,,2023,"Efficacy of Nintedanib Per os as a Treatment for Epistaxis in HHT Disease. A National, Randomized, Multicentre Phase II Study",EPICURE,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03307824,,,2023,A Multicenter Randomized Study on Operative Time When Using IFABOND™ Synthetic Glue in Laparoscopic Sacrocolpopexy,Procolle 2,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03423017,,,2023,Brainstem Dysfunction Involvement in the Pathogenesis of Pierre Robin Sequence,DYSROBIN,OTHER
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03659773,,,2023,"A Prospective Cohort Study of Efficacy, Safety and Characterization of Immune Response to Vaccinations in Hematopoietic Stem Cell Transplant Recipients",VaccHemInf,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT04461899,,,2023,Changes in Serum antimüllerian Hormone Levels in Patients 3 and 12 Months After Endometrioma Sclerotherapy,ENDOPAL AMH,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT04801784,,,2023,Hemodynamic-guided Fluid Balance Neutralization During Continuous Renal Replacement Therapy in Critically Ill Patients: the GO NEUTRAL Randomized Controlled Multi-center Study,GO-NEUTRAL,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT04333017,,,2023,Percutaneous Radiofrequency Ablation of Parietal Endometriosis : a Pilot Study (PRFA),PRFA,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT05272917,,,2023,SOMESThesia in Patients With Head and Neck Cancer: Variability and Influence on the ALIMentation Experience,SOMEST'ALIM,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02853214,,,2023,Identification of Genetic Factors Predisposing to Dysglobulinemia,PreFamDys,GENETIC
⬛,4,4: pas de résultats postés ni publiés,NCT05472519,,,2023,Immunopathology of Loeys-Dietz Syndrome,I-LoDiS,BIOLOGICAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT03659123,,,2023,"Prehabilitation & Rehabilitation in Oncogeriatrics: Adaptation to Deconditioning Risk and Accompaniment of Patients' With Cancer, a Multicenter Pilot Study",PROADAPT,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03107403,,,2023,Investigation of the Links Between Waking-life and Dream Content in the Case of the Death of a Close Relative,DreamDeath,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT05236075,,,2023,Assessment of Tolerance to the Treatment of Obstructive Sleep Apnea by Shear Wave Inducer Collar,ET-SAOS-OC,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT05632484,,,2023,"Genotype Expression and Phenotype of Endothelial Cells, Carrying an ACVRL1, ENG or SMAD4 Mutation, in Response to BMP9 for the Identification of New Therapeutic Targets in Hereditary Haemorrhagic Telangiectasia",CAERO,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT04585503,,,2023,"Feasibility Study of Cortical Recording Depolarizations in Brain-injured Patients, and Their Use as Biomarkers of New Lesions.",SD-ICU,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT04490785,,,2023,Characterization of Postoperative Myocardial Lesions by Cardiac MRI and Anatomo-biological Correlations With Serum Troponin in Cardiac Surgery.,MITEC,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,NCT02824185,,,2023,Potential Interest of Combined Fluorocholine Positron Emission Tomography and Magnetic Resonance Imaging (FCH-PET/MRI) for the Selection of Patients Proposed for Curative Treatment of a Hepatocellular Carcinoma,TOMIC,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT05027490,,,2023,"Impact of a Nutritional, Sensory and Culinary Support on the Improvement of the Quality of Life Related to Meals in Patients With Cancer Cancer Patients Treated With Chemotherapy",CANUT-2,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT03929523,,,2023,"End-ischemic Hypothermic Oxygenated Perfusion for Extended Criteria Donors in Liver Transplantation - A Multicenter, Randomized Controlled Trial",HOPExt,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT05847998,,,2023,Second Generation DICART Prototype Validation for Patients With Acute Circulatory Failure,DICART II,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT05590078,,,2023,Evaluation of Interest of LUMEEN Virtual Reality Headset to Reduce Preoperative Anxiety in AMBulatory Surgery,AMBLUMEEN,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03157102,,,2023,High Flow Nasal Cannula Versus Standard Oxygen Therapy in Children With Status Asthmaticus: a Randomized Controlled Trial,CANULASTHM,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT03586739,,,2024,Evaluation of Covered Stents Versus Bare Metal Stents for Endovascular Treatment of Chronic Atherosclerotic Mesenteric Arterial Disease:a Randomised Study.,ESTIMEC,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT05060939,,,2024,Characterization of the Viral Genome and Humoral Immune Response in COVID-19 Vaccinated Patients With SARS-CoV-2 Infection,COVID-IVAC,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT04438460,,,2024,Pediatric Immune Response to Multi-Organ Dysfunction,PedIMOD,BIOLOGICAL
⬛,4,4: pas de résultats postés ni publiés,,2016-001305-16,,2024,"Assessment of the efficacy of bevacizumab in combination with Folfiri as second-line treatment after the failure of the cisplatin (or carboplatin)-etoposide combination in patients suffering from an advanced inoperable poorly differentiated neuroendocrine carcinoma of an unknown or gastroentero-pancreatic primary cancer. A phase 2 non-comparative randomized study. PRODIGE 41 - BEVANEC study 
 
 
 
 Evaluation de l’efficacité du bevacizumab associé à du Folfiri en deuxième ligne après échec de l’association cisplatine (ou carboplatine) – étoposide chez des patients atteints d’un carcinome neuroendocrine peu différencié avancé inopérable. Etude de phase 2 randomisée non comparative. Etude Prodige 41 - BEVANEC","BEVANEC 
 
 
 BEVANEC",
⬛,4,4: pas de résultats postés ni publiés,NCT04039672,,,2024,Interest of Tumor Replicates in Avian Embryo to Model Therapeutic Effects of BRAF Inhibitors/MEK Inhibitors (BRAFi/MEKi) in BRAF Mutated Melanoma,MELANOPREDICT,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT04769024,,,2024,Evaluation of the Benefits of an Immersive Virtual Reality Intervention (LUMEEN) for Behavioral and Psychological Symptoms of Dementia in People Living in Residential Aged Care.,LUMEENCOMPAD,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT06215365,,,2024,"Study of Health-risk Behaviours (Tobacco, Alcohol or Drug Consumption ; Nutrition ; Sedentary Lifestyle ; Sexual Practices) Among Cancer Survivors",PREVAC,BEHAVIORAL
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT02799212,,,2024,Evaluation of Postoperative Ascites After Somatostatin Infusion Following Hepatectomy for Hepatocellular Carcinoma: Multicenter Randomized Double-blind Placebo Controlled Trial (SOMAPROTECT01),SOMAPROTECT01,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT05574816,,,2024,Evaluation of the Diagnostic Performance of a Bra Prototype to Detect Breast Cancer,Phi-Bra,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT06079268,,,2024,Assessment of the Diagnostic Performance of Qualitative Ultrasound Assessment of Gastric Contents for the Detection of Gastric Fluid Volume ≥ 1.25 ml/kg in Children,QUALIGASTR,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02567201,,,2024,,EVA,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT04650074,,,2024,Pilot Study to Evaluate the Effectiveness of a Mixture of Ketamine / Lidocaine Administered by Mesotherapy in the Management of Neuropathic Pain in Complex Regional Pain Syndrome Type 1 (CRPS1). A Monocentric Randomized and Controlled Clinical Study,MESO-SDRC,DRUG
⬛,4,4: pas de résultats postés ni publiés,,2020-005557-24,,2024,"Étude pilote visant à évaluer l’efficacité d’un mélange de kétamine/lidocaïne administré par mésothérapie dans la prise en charge des douleurs neuropathiques du Syndrome Douloureux Régional Complexe de type 1 (SDRC1) - Étude clinique monocentrique randomisée et contrôlée - Étude Méso-SDRC 
 
 
 Étude pilote visant à évaluer l’efficacité d’un mélange de kétamine/lidocaïne administré par mésothérapie dans la prise en charge des douleurs neuropathiques du Syndrome Douloureux Régional Complexe de type 1 (SDRC1) - Étude clinique monocentrique randomisée et contrôlée - Étude Méso-SDRC","Méso-SDRC 
 
 
 Méso-SDRC",
⬛,4,4: pas de résultats postés ni publiés,,2019-001276-10,,2024,Etude de faisabilité du guidage par TEP-IRM/68Ga-PSMA du traitement HIFU-focal en cas de récidive de cancer de prostate après radiothérapie - Etude PSMA,PSMA,
⬛,4,4: pas de résultats postés ni publiés,,2020-003011-97,,2024,"Fluconazole as a new therapeutic tool in hypercalciuric patients with increased 1,25(OH)2D levels.",The FLUCOLITH study,
⬛,4,4: pas de résultats postés ni publiés,,2019-002225-30,,2024,Impact of low protein diet supplemented with ketoanalogues on uremic toxins production and glucose metabolism in chronic kidney disease_KETO GUT study,KETO-GUT,
⬛,4,4: pas de résultats postés ni publiés,NCT04308603,,,2024,Multicentric Prospective Study to Screen Inborn Errors of Metabolism in Non-immune Hydrops Fetalis by Massively Parallel Sequencing,ANAMETAB-PRO,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT05561283,,,2024,Evaluation of the Satisfaction and Relevance of Leadership Training for Residents - START Study,START,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT05910814,,,2024,The Effect of an Acute Bout of Physical Exercise on the Consolidation Phase of Motor Learning Acquired Through Physical or Mental Practice,EPICA,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT02797314,,,2024,Comparison of Bone Quality in Type 2 Diabetic Patients With a Non-diabetic Control Population,DIABONE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT05668663,,,2024,Hypovitaminosis C Prevalence and Risk Factors in an Acute Geriatric Unit,HYPO-VIT-C,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT05996250,,,2024,"Tolerance of an Immersive Virtual Reality Task Evaluating the Spatial Memory of Elderly Subjects and the Effects of Age, Gender and Level of Education on Performance",REVIAGE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT02820857,,,2024,Assessment of the Efficacy of Bevacizumab in Combination With Folfiri as Second-line Treatment After the Failure of the Cisplatin (or Carboplatin)-Etoposide Combination in Patients Suffering From an Advanced Inoperable Poorly Differentiated Neuroendocrine Carcinoma of an Unknown or Gastroentero-pancreatic Primary Cancer. A Phase 2 Non-comparative Randomized Study,BEVANEC,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT05682053,,,2024,Multiparametric MRI Imaging of Medullary Sponge Kidney,MICARI,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT05284058,,,2024,Impact of Preoperative Myocardial Fibrosis Related to Mitral Valve Prolapse on Postoperative Left Ventricular Remodeling,IMPARED,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT05514457,,,2024,Assessment of Visual Dyslexia Remediation Protocols - Dyslexia REMEDIATION,Dyslexie REMED,BEHAVIORAL
⬛,4,4: pas de résultats postés ni publiés,NCT04814628,,,2024,Contribution of Transnasal Humidified Rapid-insufflation Ventilatory Exchange (THRIVE) to Optimize Maternal Pre-oxygenation and Anaesthetic Preparation Time for General Anaesthesia for Urgent Caesarean Section A Prospective Experimental Study on Healthy Volunteers.,PREOXCE,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03739073,,,2024,Can we Predict COronary Resistance By EYE Examination ?,COREYE,OTHER
⬛,4,4: pas de résultats postés ni publiés,NCT05506670,,,2024,Disease Burden of RSV in Young Children in Primary Care,RSV ComNet III,DIAGNOSTIC_TEST
⬛,4,4: pas de résultats postés ni publiés,NCT03927521,,,2024,Feasibility Study on the Use of PET-MRI / 68Ga-PSMA Imaging for HIFU-focal Treatment in the Event of Recurrent Prostate Cancer After Radiotherapy - PSMA Study,PSMA,PROCEDURE
⬛,4,4: pas de résultats postés ni publiés,NCT03915782,,,2024,NeuroPRotective Effect of remOte Ischemic condiTioning in Ischemic strokE Treated With meChanical Thrombectomy (PROTECT-I Study),PROTECT-I,DEVICE
⬛,4,4: pas de résultats postés ni publiés,NCT06016582,,,2024,Use of Virtual Reality Medical Hypnosis for Anxiolytic Purposes During Frozen Embryo Transfer - Hypno-TEC Feasibility Study,Hypno-TEC,DEVICE
🟩,1,1: résultats postés ou publiés dans les 12 mois,NCT04495608,,,2024,"Multicenter, Double-blind, Placebo-controlled Study to Evaluate the Efficacy and Safety of Fluconazole in Hypercalcicuric Patients With Increased 1.25(OH) 2D Levels",FLUCOLITH,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT03422991,,,2024,Lyon and Rhône Alpes Auvergne Registry of Congestive Heart Failure,LOOP-HF,OTHER
⬛,4,4: pas de résultats postés ni publiés,,2006-001406-83,,,Effet d'une supplémentation en acides biliaires par de l'acide ursodesoxycholique sur la synthèse endogène du cholestérol et des triglycérides chez les patients ayant un grêle court,,
⬛,4,4: pas de résultats postés ni publiés,,2014-005425-13,,,"Evaluation of a stategy based on the 3-month screening biopsy to optimize the immunosuppression in renal transplantation 
 
 
 Evaluation de la biopsie de dépistage des 3 mois pour optimiser l’immunosuppression des transplantés rénaux - Etude I4BiS (Infiltrat Inflammatoire Intragreffon Infraclinique et Biopsie de dépiStage)","I4BIS 
 
 
 I4BIS",
⬛,4,4: pas de résultats postés ni publiés,,2018-003496-36,,,"Dosage optimization of piperacillin/tazobactam in ICU patients based on therapeutic drug monitoring of amikacin - OPTIMA 
 
 
 Optimisation du dosage de pipéracilline tazobactam en fonction du monitoring thérapeutique de l’amikacine chez les patients de réanimation - OPTIMA",OPTIMA,
⬛,4,4: pas de résultats postés ni publiés,,2015-003357-17,,,"ESYBRECHE :  Evaluation de l’efficacité et de la tolérance du tetracosactide Synacthène® dans le traitement des syndromes post-brèche dure-méro-arachnoïdienne 
 
 
 ESYBRECHE :  Evaluation de l’efficacité et de la tolérance du tetracosactide Synacthène® dans le traitement des syndromes post-brèche dure-méro-arachnoïdienne","ESYBRECHE 
 
 
 ESYBRECHE",
⬛,4,4: pas de résultats postés ni publiés,,2015-004364-11,,,"ENDOLA 
 A PHASE I/II TRIAL TO ASSESS THE SAFETY AND EFFICACY OF METRONOMIC CYCLOPHOSPHAMIDE, METFORMIN AND OLAPARIB IN RECURRENT ADVANCED/METASTATIC ENDOMETRIAL CANCER PATIENTS 
 
 
 
 ENDOLA 
 Essai de phase I/II  visant à  évaluer la tolérance et l’efficacité de l’association ENDOxan métronomique, metformine et OLAparib dans les cancers de l’ENDOmètre métastatiques ou avancés en rechute","ENDOLA 
 
 
 ENDOLA",
⬛,4,4: pas de résultats postés ni publiés,,2017-004847-19,,,"Bev-IP : Essai de phase II évaluant la tolérance et l’efficacité de l’administration de bevacizumab en périopératoire pour les patients traités pour une carcinose péritonéale d’origine colorectale, par chirurgie de cytoréduction et chimiohyperthermie intrapéritonéale","Bev-IP 
 
 
 Bev-IP",
⬛,4,4: pas de résultats postés ni publiés,,2013-005619-28,,,"Influence of lipid emulsions for parenteral nutrition on the  fonctional state  of cutaneous barrier 
 
 
 Influence des émulsions lipidiques pour nutrition parentéral sur l'état fonctionnel de la barrière cutanée",TEWLIP (TransEpidermal Water Loss - LIPid),
⬛,4,4: pas de résultats postés ni publiés,,2009-014675-41,,,Efficacité de la Fluoxétine dans la prévention des apnées centrales compliquant les crises d’épilepsie. Etude randomisée en double aveugle contre placebo,,
⬛,4,4: pas de résultats postés ni publiés,,2019-001142-18,,,"Étude de tolérance au Cabozantinib dans le carcinome hépatocellulaire  
 CLERANCE HCC (Cabozantinib toLERANCE study in HepatoCellular Carcinoma)",CLERANCE HCC,
⬛,4,4: pas de résultats postés ni publiés,,2014-004190-16,,,"Determination of the optimal dose of ephedrine to treat hypotension during surgery of newborn to six months infant 
 
 
 Détermination de la dose optimale d’éphédrine dans le traitement de l’hypotension artérielle per opératoire du nouveau-né et du nourrisson jusqu’à six mois","EPHEDRINE 
 
 
 EPHEDRINE",
🟥,3,3: résultats postés ou publiés après les 36 mois,NCT00127907,,,,Comparison of Epinephrine Associated With Vasopressin vs Epinephrine Alone in the Treatment of Out-of-Hospital Cardiac Arrests,,DRUG
⬛,4,4: pas de résultats postés ni publiés,NCT00870558,,,,Adjuvant Treatment by Intra-arterial Injection of Lipiodol-labeled Iodine-131 in Preventing Recurrence of Hepatocellular Carcinoma After Curative Treatment,,RADIATION
