all_sources;has_results;NCTId;other_ids;title;acronym;summary;study_start_date;study_start_date_type;status;study_completion_date;study_completion_date_type;study_first_submit_date;study_first_submit_qc_date;study_type;time_perspective;enrollment_count;enrollment_type;references;has_publications_result;has_results_or_publications;ipd_sharing;lead_sponsor;location_country;location_facility;snapshot_date;study_start_year;study_completion_year;delay_submission_start;submission_temporality;delay_start_completion;lead_sponsor_type;french_location_only;status_simplified;bso_country;has_publication_oa;publication_access;intervention_type;design_allocation;primary_purpose;eudraCT;publications_result;results_first_submit_date;results_first_submit_qc_date;first_results_or_publication_date;delay_first_results_completion;ipd_sharing_description;WHO;ISRCTN
['clinical_trials'];False;NCT02727504;[{'type': 'org_study_id', 'id': '2015-A00896-43', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '35RC15_9884_LOWAS', 'source': 'clinical_trials'}];Low Flow Low Gradient Aortic Stenosis Relevance of the (re)Search for a Contractile Reserve;LOWAS;Investigators sought to demonstrate that the increase in the stroke volume during a dobutamine stress echocardiography might impact the prognosis of a patient addressed for a low flow low gradient suspected severe aortic valve stenosis.;2016-05-11T00:00:00;;Completed;2020-01-06T00:00:00;Actual;2016-03-21T00:00:00;2016-03-29T00:00:00;Observational;Prospective;86.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2016.0;2020.0;-51.0;before_start;1335.0;academique;True;Completed;['fr'];;[];Biological;;;;;;;;;;;
['clinical_trials'];False;NCT02169349;[{'type': 'org_study_id', 'id': '2014-A00426-41', 'source': 'clinical_trials'}];Advancing Monitoring of NSCLC Treated With Epidermal Growth Factor Receptor (EGFR)-Tyrosine Kinase Inhibitor (TKI) - Molecular Diagnosis on Circulating Tumor DNA;ANTiCIPe;The purpose of this study is to develop an ultra sensitive assay of mutation detection on circulating tumor DNA (ctDNA) for treatment, diagnosis and monitoring disease progression of Non-Small Cell Lung Cancer (NSCLC).;2014-06-28T00:00:00;;Completed;2016-09-28T00:00:00;Actual;2014-06-04T00:00:00;2014-06-18T00:00:00;Observational;Prospective;100.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU'];2022-11-28;2014.0;2016.0;-24.0;before_start;823.0;academique;True;Completed;['fr'];;[];Other;;;;;;;;;;;
['clinical_trials'];False;NCT02058043;[{'type': 'org_study_id', 'id': '2012-A00147', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'LOC1202 Gauvrit ASLDEM DS', 'source': 'clinical_trials'}];Study of MRI 3 Tesla Using Arterial Spin Labeling (Without Infusion) in Cognitive Atypical Disorders and Comparison to FDG-PET;ASLDEM DS;"DESCRIPTION OF RELATED QUESTION Cognitive disorders are frequently encountered and present a major public health problem given the aging of the population.

There is not one, but several neurodegenerative pathologies individual differentiated.

Particularly distinguished is Alzheimer's disease (the most common), dementia lobar fronto-temporal associated with semantic dementia (a disease with a particular tropism for semantic memory and the anterior temporal lobe), and dementia with Lewy bodies.

To differentiate these pathologies is, for the clinician, is a major issue and the clinic may not be enough.

The management and current diagnostics of atypical cognitive disorders, that is to say, patients with clinical symptoms or neuropsychological testing results suggestive of a neurodegenerative disorder other than Alzheimer's disease, are based largely on data imaging.

In the first intention, conducting imaging by MRI is recommended by the HAS, particularly to search for treatable causes to these cognitive disorders (tumors, intracranial hemorrhage in particular) but also to study the distribution of cerebral atrophy.

The sequences used are the sequences 3D T1, axial Flair, gradient echo axial T2 and coronal T2 in the plane of hippocampi and also diffusion imaging.

Research has shown interest in the study of cerebral perfusion in cognitive disorders.

The HAS recommends not to inject contrast medium on MRI in this context. The sequence of perfusion by tagging arterial protons or ""arterial spin labeling"" (ASL) does not use exogenous contrast medium. This is available as a commercial product, CE marked, on most of the recent clinical MRI scanners. This non-invasive technique, requiring no special precautions (e.g. verification of renal function) is used in routine clinical practice at the University Hospital of Rennes and in many centers. In the imaging of patients with dementia, it is widely used as well as the 3D T1 sequences or diffusion imaging (International Initiative ADNI) and is subject to optimization and harmonization of use in routine clinical practice with the European COST AID actions.

The second intention, an isotope imaging by FDG-PET or study of perfusion SPECT can also be performed. The interest of isotopic imaging (FDG-PET and SPECT) lies in the provision of information metabolic nonexistent in MRI, with a superiority of FDG-PET compared with SPECT. FDG-PET is the preferred examination and is carried out at CRLCC Eugène Marquis de Rennes in this context.

The aim of our study is to compare the imaging of TEPFDG, a technique not morphological, and ASL that, even if they do not study the same mode (metabolism for the first and perfusion for the second) may depict consistent anomalies.";2012-11-28T00:00:00;;Completed;2017-12-28T00:00:00;Actual;2013-04-05T00:00:00;2014-02-06T00:00:00;Observational;Prospective;1.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2012.0;2017.0;128.0;during_study;1856.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT03668210;[{'type': 'org_study_id', 'id': '35RC17_3074', 'source': 'clinical_trials'}];Risk Factor of Anterior Cruciate Ligament Rupture After Ligamentoplasty : What is the Importance of a Relative Deficit of Contralateral Hamstrings Assessed by Isokinetic in Postoperative ?;DIS-RRACT;"Anterior cruciate ligament (ACL) is a common pathology (37 000 operations in 2006, nearly 43 000 in 2012 in France) justifying more and more operating indications in younger and younger patients. 70-80% of ACL ruptures occur without contact, which makes it a major public health interest because of its frequency and accessibility in terms of prevention.

The place of isokinetic assessment is important pre and postoperatively so that it has become systematic.";2017-07-31T00:00:00;Actual;Completed;2018-08-31T00:00:00;Actual;2018-09-05T00:00:00;2018-09-10T00:00:00;Observational;Retrospective;141.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2017.0;2018.0;401.0;after_completion;396.0;academique;True;Completed;['fr'];;[];Procedure;;;;;;;;;;;
['clinical_trials'];False;NCT00950287;[{'type': 'org_study_id', 'id': '2008-A00898-47', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'PHRC / 08-05', 'source': 'clinical_trials'}];Early Detection of Severe Apnea-bradycardia in Preterm Infants Using Algorithm Fusion;INTEM;"Apnea-bradycardia is a frequent phenomenon in preterm infants which has been associated with short term complications and alterations in neurodevelopment. Duration and amplitude of the bradycardias depend on the time delay between the beginning of the bradycardia and the intervention of the nurse.

The purpose of the study is to test a new method set for early detection of bradycardia in preterm infants.";2009-09-28T00:00:00;;Completed;2013-03-28T00:00:00;Actual;2009-07-30T00:00:00;2009-07-30T00:00:00;Observational;Prospective;54.0;Anticipated;[];0.0;False;;Rennes University Hospital;['France'];['Tours University Hospital', 'Rennes University Hospital', 'Nantes University Hospital'];2022-11-28;2009.0;2013.0;-60.0;before_start;1277.0;academique;True;Completed;['fr'];;[];Device;;;;;;;;;;;
['clinical_trials'];False;NCT02719249;[{'type': 'org_study_id', 'id': '35RC14-9733', 'source': 'clinical_trials'}];Fabry Disease Prevalence in End-stage Renal Disease (ESRD) Patients on Dialysis or Transplant in West of France;SNOUFY;Screening of Fabry disease in end-stage renal disease (ESRD) patients on dialysis or transplant in west of France.;2016-01-28T00:00:00;;Completed;2018-06-30T00:00:00;Actual;2016-03-21T00:00:00;2016-03-24T00:00:00;Observational;Prospective;500.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['CHU de Rennes'];2022-11-28;2016.0;2018.0;53.0;during_study;884.0;academique;True;Completed;['fr'];;[];Other;;;;;;;;;;;
['clinical_trials'];False;NCT04007471;[{'type': 'org_study_id', 'id': '35RC19_30017_DAPsvs', 'source': 'clinical_trials'}];Adolescent Dysmenorrhea : Prevalence, Severity, Experience and Management in the Use of Medication in High School Girls in Ille-et-Vilaine;DAPsvs;"Dysmenorrhea or painful menstruation is a common symptom of menses. Dysmenorrhea is defined as a painful, cramping sensation in the lower abdomen or back associated with menstrual periods and is classified into primary and secondary types. Primary dysmenorrhea is painful menstrual periods not due to other diseases, and often occurs soon after menarche. Secondary dysmenorrhea is due to an underlying pelvic abnormality, such as endometriosis.

Dysmenorrhea is the most common gynecological complaint. In many studies, the prevalence of primary dysmenorrhea varies between 34 % in 2010 in Egypt, 86.6% in 2002 in Switzerland, and 21% in 1999 in France.

Nowadays, physiopathology is better understood, which suggests that we have treatments Although dysmenorrhea is a common concern, many women never seek medical advice, even though treatments are easily available and simple.

In fact, despite the high prevalence, dysmenorrhea is undertreated and even disregarded by health professionals, and the girls themselves, who may accept it as a normal part of the menstrual cycle.

The pain occurs just before and/or during menstruation ; it can be mild to severe and is frequently associated with many other symptoms, like nausea, vomiting, headache, diarrhea, tiredness and has many consequences in wellbeing and school. Dysmenorrhea is known to be the first cause of absenteism from school, and appears to have many consequences and a real impact on women's daily activities, which is why it's a public health problem.

Because of the lack of recent studies in France, the aim of this study is to evaluate the prevalence of adolescent dysmenorrhea. We also assessed its severity, how adolescent girls experienced their menses, and how they manage their pain (seeking medical consultation, use of medication).

We used a self-assessment questionnaire in a cohort of high school girls, aged 15 to 19 years old, during April and May of 2019, in 8 private and public high schools in Ille-et-Vilaine.";2019-04-24T00:00:00;Actual;Completed;2019-05-17T00:00:00;Actual;2019-07-01T00:00:00;2019-07-01T00:00:00;Observational;Prospective;979.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2019.0;2019.0;68.0;after_completion;23.0;academique;True;Completed;['fr'];;[];Other;;;;;;;;;;;
['clinical_trials'];False;NCT02852733;[{'type': 'org_study_id', 'id': '35RC12_8988', 'source': 'clinical_trials'}];;PUFPAE;"The purposes of this study are :

To know and to understand frequency and variability (quantitative and qualitative) of end-of-life emergencies in nursing homes.
To know and to understand practices applied in these situations depending on the institution and the different reasons of hospital use.
To know and to understand the practical and organizational elements, in nursing homes, that can determine a (re) hospitalization or an end-of-life";2014-06-28T00:00:00;;Completed;2015-06-28T00:00:00;Actual;2016-07-25T00:00:00;2016-08-01T00:00:00;Observational;;602.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU de RENNES'];2022-11-28;2014.0;2015.0;758.0;after_completion;365.0;academique;True;Completed;['fr'];;[];Other;;;;;;;;;;;
['clinical_trials'];False;NCT04924673;[{'type': 'org_study_id', 'id': '35RC20_9780_COVIGLYSTRESS', 'source': 'clinical_trials'}];Study of the Changes in Glycemic Control and Psychological Distress in Diabetic Patients After the Confinement Period Related to the COVID-19 Epidemic;COVIGLYSTRESS;Prospective, non-interventional, multicentric study;2020-06-17T00:00:00;Actual;Completed;2021-04-22T00:00:00;Actual;2021-06-10T00:00:00;2021-06-10T00:00:00;Observational;Prospective;202.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];"['Hospices Civils Lyon', 'CHU Rouen Hôpital Boisguillaume', 'Bretagne Atlantique Hospital', 'Brest University Hospital', 'CHU de Dijon', 'CHU Grenoble', 'Rennes University Hospital', 'GHRMSA', 'CH de Saint Malo', 'CHRU de Tours', ""Centre Hospitalier de l'Agglomération Montargoise""]";2022-11-28;2020.0;2021.0;358.0;after_completion;309.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT04133844;[{'type': 'org_study_id', 'id': '35RC19_9727_ATECMO', 'source': 'clinical_trials'}];Evaluation of Antithrombin Deficiency in Patients of Intensive Care Unit Placed on Extracorporeal Membrane Oxygenation;ATECMO;Prospective, monocentric, non-interventional study in patients placed on extracorporeal membrane oxygenation (ECMO);2020-05-05T00:00:00;Actual;Completed;2021-05-18T00:00:00;Actual;2019-10-17T00:00:00;2019-10-17T00:00:00;Observational;Prospective;50.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU Rennes'];2022-11-28;2020.0;2021.0;-201.0;before_start;378.0;academique;True;Completed;['fr'];;[];Biological;;;;;;;;;;;
['clinical_trials'];False;NCT03888443;[{'type': 'org_study_id', 'id': '35RC18_8849_BE-API', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2018-A03290-55', 'source': 'clinical_trials'}];Validation of a Bimanual and Scenarized 3D Motion Analysis Protocol of Upper Limbs in Children With Unilateral Spastic Cerebral Palsy;BE-API;"Cerebral Palsy, in particular in its unilateral spastic form (uCP), is the main cause of motor disability in children, with a prevalence of 2/1000 births. These children have upper limb motor impairments that hinder the realization of activities of daily life in bimanual situations. 3D motion analysis (3DMA) is an objective and precise tool, considered as the gold standard for gait analysis. The existing 3DMA protocols consist of movements too standardized, in unimanual situations away from gestures of everyday life, or have not been validated in bimanual situations.

In a preliminary study, a 3DMA bimanual protocol was study. it was composed of 4 tasks integrated into a game scenario to have more spontaneity of movements, similar to those experienced by children in daily life. It allows the exploration of all degrees of freedom of the upper limb. Results showed an excellent acceptability and within day reliability on 20 uCP children and 20 typically developing children (TDC) for funct";2019-02-13T00:00:00;Actual;Completed;2019-06-26T00:00:00;Actual;2019-03-15T00:00:00;2019-03-22T00:00:00;Observational;Prospective;40.0;Actual;"[{'ReferencePMID': '35763887', 'ReferenceType': 'derived', 'ReferenceCitation': 'Cacioppo M, Lempereur M, Marin A, Rauscent H, Crétual A, Brochard S, Bonan I. Motor patterns of the impaired upper limb in children with unilateral cerebral palsy performing bimanual tasks. Clin Biomech (Bristol, Avon). 2022 Jul;97:105710. doi: 10.1016/j.clinbiomech.2022.105710. Epub 2022 Jun 22.', 'doi': '10.1016/j.clinbiomech.2022.105710', 'source': 'clinical_trials'}, {'ReferencePMID': '33091791', 'ReferenceType': 'derived', 'ReferenceCitation': 'Cacioppo M, Marin A, Rauscent H, Le Pabic E, Gaillard F, Brochard S, Garlantezec R, Cretual A, Bonan I. A new child-friendly 3D bimanual protocol to assess upper limb movement in children with unilateral cerebral palsy: Development and validation. J Electromyogr Kinesiol. 2020 Dec;55:102481. doi: 10.1016/j.jelekin.2020.102481. Epub 2020 Oct 10.', 'doi': '10.1016/j.jelekin.2020.102481', 'source': 'clinical_trials'}]";1.0;True;Undecided;Rennes University Hospital;['France'];['Rennes University Hospital'];2022-11-28;2019.0;2019.0;30.0;during_study;133.0;academique;True;Completed;['fr'];;[];Device;;;;10.1016/j.clinbiomech.2022.105710;;;;;;;
['clinical_trials'];False;NCT03888079;[{'type': 'org_study_id', 'id': '35RC18_3061_SPOC', 'source': 'clinical_trials'}];Patient Satisfaction After Surgery for Otosclerosis Under Local ou General Anesthesia;SPOC;Main purpose of this study is to compare comfort level of patients, after otosclerosis surgery, under local or general anesthesia.;2019-01-11T00:00:00;Actual;Completed;2021-06-21T00:00:00;Actual;2019-02-04T00:00:00;2019-03-21T00:00:00;Observational;Prospective;103.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Centre Hospitalier Universitaire de Rennes'];2022-11-28;2019.0;2021.0;24.0;during_study;892.0;academique;True;Completed;['fr'];;[];Drug;;;;;;;;;;;
['clinical_trials'];False;NCT03877380;[{'type': 'org_study_id', 'id': '35RC18_3040_IDAPA', 'source': 'clinical_trials'}];Identification of Difficulties During a First Request for a Personal Autonomy Allowance by Beneficiaries and Identification of the Role of the Attending Physician During This Request.;IDAPA;The objective of this study is to identify the difficulties when first applying for a first Resource Allocation (Personal autonomy allowance - APA) by beneficiaries and their relatives through a qualitative study and secondarily identification of the role of the attending physician during this request.;2018-06-13T00:00:00;Actual;Completed;2018-11-15T00:00:00;Actual;2019-01-30T00:00:00;2019-03-14T00:00:00;Observational;Other;18.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Conseil Départemental -Pôle Solidarité Humaine'];2022-11-28;2018.0;2018.0;231.0;after_completion;155.0;academique;True;Completed;['fr'];;[];Other;;;;;;;;;;;
['clinical_trials'];False;NCT04833933;[{'type': 'org_study_id', 'id': '35RC21_9742_DISCO-SET', 'source': 'clinical_trials'}];Impact of Primary Care COPD Screening Strategies on the Smoking Cessation Process at 2 Years Follow-up of the Randomized, Multicenter, Clustered Controlled Trial DISCO;DISCO-SET;"The general practitioner is confronted with unselected smokers whose attempts to quit smoking are often repeated over time before leading to a definitive cessation.

Each year, 3-5% of smokers succeed in quitting in the general population. The corollary is that the majority of smokers are in a situation of failure in their attempt to quit: 33% declared during the 2019 French Health Barometer to have made an attempt of at least 7 days in the past year. Thus, this status of ""smoker"" can cover a wide variety of situations: no attempt to stop smoking, attempt(s) of more or less clinical significance, previous support or not by a health professional, etc. Currently, the HAS recommendations do not determine a specific course of action for these smokers, whose experiences may be very different. It could therefore be interesting to objectivize the smoking cessation process of these patients who have or have not succeeded in quitting, in order to deduce profiles of smokers according to their previous smoking cessation experiences. Furthermore, the choice and relevance of the cessation criteria used are debated.

Following the randomized controlled trial DISCO on COPD screening interventions in primary care (3 intervention arms, 1 control arm), the investigators will carry out a pilot cross-sectional survey on the cessation process of smokers during the 2 years following their participation, evaluating the incidence and modalities of cessation attempts of smokers belonging to an age group at risk of COPD (40-80 years) and who initially consulted their general practitioner for any reason 2 years ago at the time of their inclusion.

The impact on future management could be the personalization of cessation advice given to smokers according to quantitative and qualitative indicators specific to their experience, their previous history of smoking cessation, their health situation and socio-demographic characteristics. Eventually, a gradation of the levels of support offered to patients in general practice on the basis of predictive factors of smoking cessation could be studied.

The investigators hypothesize that participation in COPD screening with the GP may be associated with patient progress in quitting smoking. This pilot study will be conducted on a random sample of 120 participants from the subgroup of 544 patients who were smokers at inclusion in DISCO.";2021-04-07T00:00:00;Actual;Completed;2021-07-07T00:00:00;Actual;2021-04-02T00:00:00;2021-04-05T00:00:00;Observational;Cross-Sectional;120.0;Actual;[];0.0;False;Undecided;Rennes University Hospital;['France'];['Romain NIFENECKER', 'Marieke SALACROUP', 'Béatrice NEGARET', 'Hoël CHARBONNEL', 'Laurent LENOBLE', 'Anna JARNO-JOSSE', 'Marie BROSSET', 'Jean-Philippe DUGUEY', 'Lucie MURGALE', 'Emmanuelle FOURE-AMELOT', 'Antoine MOUTEL', 'Lucie DELATTE'];2022-11-28;2021.0;2021.0;-5.0;before_start;91.0;academique;True;Completed;['fr'];;[];Other;;;;;;;;;;;
['clinical_trials'];False;NCT02886533;[{'type': 'org_study_id', 'id': '35RC12_8986_SACHA', 'source': 'clinical_trials'}];Major Bleeding Risk Associated With Antithrombotics : The SACHA (Surveillance Des Accidents Hémorragiques Graves Sous Antithrombotiques) Study;SACHA;Prospective, multicenter, observational study with a three-year inclusion period (from January 1, 2012 to December 31, 2015) and a 6-month follow-up;2013-01-01T00:00:00;;Completed;2015-12-31T00:00:00;Actual;2016-08-18T00:00:00;2016-08-26T00:00:00;Observational;Prospective;6484.0;Actual;"[{'ReferencePMID': '35385975', 'ReferenceType': 'derived', 'ReferenceCitation': 'Bouget J, Balusson F, Kerbrat S, Roy PM, Viglino D, Lacut K, Pavageau L, Oger E. Clinical use of low-dose parenteral anticoagulation, incidence of major bleeding and mortality: a multi-centre cohort study using the French national health data system. Eur J Clin Pharmacol. 2022 Jul;78(7):1137-1144. doi: 10.1007/s00228-022-03318-x. Epub 2022 Apr 6.', 'doi': '10.1007/s00228-022-03318-x', 'source': 'clinical_trials'}, {'ReferencePMID': '32764775', 'ReferenceType': 'derived', 'ReferenceCitation': 'Bouget J, Balusson F, Viglino D, Roy PM, Lacut K, Pavageau L, Oger E. Major bleeding risk and mortality associated with antiplatelet drugs in real-world clinical practice. A prospective cohort study. PLoS One. 2020 Aug 7;15(8):e0237022. doi: 10.1371/journal.pone.0237022. eCollection 2020.', 'doi': '10.1371/journal.pone.0237022', 'source': 'clinical_trials'}, {'ReferencePMID': '32415705', 'ReferenceType': 'derived', 'ReferenceCitation': 'Bouget J, Balusson F, Maignan M, Pavageau L, Roy PM, Lacut K, Scailteux LM, Nowak E, Oger E. Major bleeding risk associated with oral anticoagulant in real clinical practice. A multicentre 3-year period population-based prospective cohort study. Br J Clin Pharmacol. 2020 Dec;86(12):2519-2529. doi: 10.1111/bcp.14362. Epub 2020 Jun 1.', 'doi': '10.1111/bcp.14362', 'source': 'clinical_trials'}]";1.0;True;No;Rennes University Hospital;['France'];"['Clinique des Cèdres', 'Centre Hospitalier Privé', 'CHU de Nantes', 'Groupe Hospitalier Mutualiste', ""CHU d'Angers"", 'CHU de Grenoble', 'Nouvelles Cliniques Nantaises', 'Hôpital Inter-Armées', 'CHU de Brest', ""Clinique de l'Anjou"", 'Hôpital Privé Sévigné', 'CHU de Rennes']";2022-11-28;2013.0;2015.0;1325.0;after_completion;1094.0;academique;True;Completed;['fr'];;[];Other;;;;10.1007/s00228-022-03318-x;;;;;;;
['clinical_trials'];False;NCT03654118;[{'type': 'org_study_id', 'id': '35RC17_3025', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2017-A01665-48', 'source': 'clinical_trials'}];Long-term Review of a Cohort of Arthroscopic Bankart Interventions;ISIS-2017;"Recurrent instability is the most common chronic shoulder pathology of the young and athletic patient. It is a source of functional, sporting and professional disability, and a permanent apprehension to the use of the affected shoulder.

Surgical treatment has been proposed for a long time by the reintegration of the labrum (intervention of Bankart) then by the making of an osteo-muscular stop (intervention of Latarjet).

Like in many domains, surgical techniques have evaluated towards the search for endoscopic alternatives to open surgery, more deleterious.

Bankart's intervention has been performed arthroscopically since the 1980s and remains the majority intervention in the United States. However, its success rate never reached that of open techniques, Bankart and Latarjet. Surgeons therefore sought the predictors of these failures in order to define the limits of the indications for arthroscopic Bankart intervention.

The determination and use of the preoperative instability score (Instability Severity Index Score : ISIS) described by Balg and Boileau is one of the ways to clarify these indications.

The aim of this study is to prospectively establish the values of the ISIS score to obtain an acceptable recurrence rate of long-term instability";2017-08-07T00:00:00;Actual;Completed;2017-11-09T00:00:00;Actual;2018-08-28T00:00:00;2018-08-29T00:00:00;Observational;Prospective;125.0;Actual;[];0.0;False;Undecided;Rennes University Hospital;['France'];"['Clinique des Cèdres', 'Hôpital Saint-Antoine / APHP', 'Clinique Turin', 'Hôpital Ambroise Paré', 'Hôpital Archet II', 'Clinique parc Rambot Provençale', 'Clinique du Cambresis', 'Clinique François 1er', 'Clinique du Sport de Bordeaux-Mérignac', ""Clinique Générale d'Annecy"", 'Centre Hospitalier Universitaire de RENNES']";2022-11-28;2017.0;2017.0;386.0;after_completion;94.0;academique;True;Completed;['fr'];;[];Other;;;;;;;;;;;
['clinical_trials'];False;NCT03917589;[{'type': 'org_study_id', 'id': '35RC18_9844_COPP-MS', 'source': 'clinical_trials'}];Preventive Use of COrticosteroids During the Post-Partum in Relapsing MS;COPP-MS;"Multiple Sclerosis (MS) is most prevalent among women of childbearing age. The post-partum (PP) period is a critical phase in MS patients, during which a recrudescence of disease activity is expected. Different strategies have been assessed in the prevention of post-partum relapse. High dose methylprednisolone was evaluated in a case control study with historical controls but the positive results have not been confirmed.

In this study, the main objective will be to compare the risk of relapse in the 6 months PP period between patients treated systematically by high dose methylprednisolone after delivery compared to patients who didn't receive a systematic treatment.

The second objective will be focused on the comparison of the disease activity and disability progression in patients who have resumed early a Disease Modifying Drug (DMD) after delivery vs patients who haven't.";2019-06-20T00:00:00;Actual;Completed;2020-05-18T00:00:00;Actual;2019-04-12T00:00:00;2019-04-12T00:00:00;Observational;Other;350.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['CHU Lyon', 'CHU Strasbourg', 'Hôpital LAENNEC', 'CHU Rennes', 'Hôpital Pasteur 2 - CHU Nice'];2022-11-28;2019.0;2020.0;-69.0;before_start;333.0;academique;True;Completed;['fr'];;[];;;;;;;;;;;;
['clinical_trials'];False;NCT04004962;[{'type': 'org_study_id', 'id': '35RC18_8857_SYNOFRESH', 'source': 'clinical_trials'}];Use of Infrared Spectroscopy in Fast Septic Arthritis Diagnosis;SYNOFRESH;To study the diagnostic performance of infrared spectroscopy on fresh synovial fluids in early septic arthritis diagnosis in patients with acute joint effusion;2019-09-16T00:00:00;Actual;Completed;2021-05-08T00:00:00;Actual;2019-06-25T00:00:00;2019-07-01T00:00:00;Observational;Prospective;360.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['CHU Nantes', 'CHU Clermont-Ferrand', 'CHRU Tours', 'CHU Angers', 'CHRU Brest', 'CHU de Rennes'];2022-11-28;2019.0;2021.0;-83.0;before_start;600.0;academique;True;Completed;['fr'];;[];Device;;;;;;;;;;;
['clinical_trials'];False;NCT04368221;[{'type': 'org_study_id', 'id': '35RC20_8885_MY_CO_VID', 'source': 'clinical_trials'}];Characterization of Fungal Infections in COVID-19 Infected and Mechanically Ventilated Patients in ICU;MY-CO-VID;Characterization of fungal infections in COVID-19 infected and mechanically ventilated patients in ICU;2020-05-04T00:00:00;Actual;Completed;2021-02-23T00:00:00;Actual;2020-04-24T00:00:00;2020-04-28T00:00:00;Observational;Other;576.0;Actual;"[{'ReferencePMID': '34843666', 'ReferenceType': 'derived', 'ReferenceCitation': 'Gangneux JP, Dannaoui E, Fekkar A, Luyt CE, Botterel F, De Prost N, Tadié JM, Reizine F, Houzé S, Timsit JF, Iriart X, Riu-Poulenc B, Sendid B, Nseir S, Persat F, Wallet F, Le Pape P, Canet E, Novara A, Manai M, Cateau E, Thille AW, Brun S, Cohen Y, Alanio A, Mégarbane B, Cornet M, Terzi N, Lamhaut L, Sabourin E, Desoubeaux G, Ehrmann S, Hennequin C, Voiriot G, Nevez G, Aubron C, Letscher-Bru V, Meziani F, Blaize M, Mayaux J, Monsel A, Boquel F, Robert-Gangneux F, Le Tulzo Y, Seguin P, Guegan H, Autier B, Lesouhaitier M, Pelletier R, Belaz S, Bonnal C, Berry A, Leroy J, François N, Richard JC, Paulus S, Argaud L, Dupont D, Menotti J, Morio F, Soulié M, Schwebel C, Garnaud C, Guitard J, Le Gal S, Quinio D, Morcet J, Laviolle B, Zahar JR, Bougnoux ME. Fungal infections in mechanically ventilated patients with COVID-19 during the first wave: the French multicentre MYCOVID study. Lancet Respir Med. 2022 Feb;10(2):180-190. doi: 10.1016/S2213-2600(21)00442-2. Epub 2021 Nov 26.', 'doi': '10.1016/s2213-2600(21)00442-2', 'source': 'clinical_trials'}]";1.0;True;;Rennes University Hospital;['France'];['CHU Strasbourg', 'CHU Lille', 'CHU Angers', 'Hôpital Lariboisière/ St Louis', 'CHU Toulouse', 'CHU Marseille', 'CHU Paris - Avicenne', 'CHU Rennes', 'CHU Paris - Bichat', 'CHU Paris - Mondor', 'CHU Tours', 'CHU Paris - HEGP', 'CHU de Nice', 'CHU Poitiers', 'CHU Grenoble', 'Hôpital Necker-Enfants Malades', 'CHU Nantes', 'CHU Lyon', 'CHU de Dijon', 'CHU de Brest', 'CHU Paris - Tenon', 'Hôpital Pitié-Salpêtrière'];2022-11-28;2020.0;2021.0;-10.0;before_start;295.0;academique;True;Completed;['fr'];;[];;;;;10.1016/s2213-2600(21)00442-2;;;;;;;
