all_sources;has_results;NCTId;other_ids;title;acronym;summary;study_start_date;study_start_date_type;status;study_completion_date;study_completion_date_type;study_first_submit_date;study_first_submit_qc_date;study_type;time_perspective;enrollment_count;enrollment_type;references;has_publications_result;has_results_or_publications;ipd_sharing;lead_sponsor;location_country;location_facility;snapshot_date;study_start_year;study_completion_year;delay_submission_start;submission_temporality;delay_start_completion;lead_sponsor_type;french_location_only;status_simplified;bso_country;has_publication_oa;publication_access;intervention_type;design_allocation;primary_purpose;eudraCT;publications_result;results_first_submit_date;results_first_submit_qc_date;first_results_or_publication_date;delay_first_results_completion;ipd_sharing_description;WHO;ISRCTN
['clinical_trials'];False;NCT01576315;[{'type': 'org_study_id', 'id': '2011-005799-41', 'source': 'clinical_trials'}];Efficacy of Itraconazole and of Voriconazole in Patients With Cystic Fibrosis and Presenting With Persistent Positive Sputums for Aspergillus.;ATCF;Aspergillus infection is an infectious complication which frequently occurs in cystic fibrosis. The efficacy of azole therapy in patients with cystic fibrosis with persistent positive sputums for Aspergillus is still unknown. Furthermore, the efficacy of itraconazole and voriconazole in this indication has never been evaluated in a large prospective controlled clinical trial, even though many teams already use it. The ATCF study aims to assess in patients with cystic fibrosis with persistent Aspergillus positive cultures the efficacy of itraconazole and voriconazole on the negativisation of the sputum cultures for Aspergillus.;2014-06-28T00:00:00;;Completed;2015-11-28T00:00:00;Actual;2012-03-29T00:00:00;2012-04-11T00:00:00;Interventional;;11.0;Actual;[];0.0;False;;Rennes University Hospital;['France', 'United Kingdom'];['Pneumology - Hôpital Pontchaillou', 'Pediatric penumologic - Groupe hospitalier de Pellegrin', 'CRCM - Hôpital Sud', 'Manchester Adult Cystic Fibrosis Centre - University Hospital of South Manchester', 'CRCM Adulte et Pédiatrie - Hôpital Nord', 'CRCM adulte - Centre Robert Debré', 'Pneumology - CH Bretagne-Atlantique', 'CRCM Pédiatrique - Hôpital de Hautepierre', 'Service de Pneumologie-Immuno-Allergologie / Hôpital Calmette', 'Pediatry - Centre Robert Debré', 'Pédiatrie - Pneumologie, Allergologie - Hôpital des enfants', 'Hôpital Nord - Pneumology', 'Pneumology pediatric - Hôpital Femme-Mère-Enfants', 'CRCM - Pediatry - CHI Créteil', 'Pneumologie Infantile - Hôpital des enfants'];2022-11-28;2014.0;2015.0;-821.0;before_start;518.0;academique;False;Completed;['fr'];;[];Drug;Non-Randomized;Treatment;;;;;;;;;
['clinical_trials'];False;NCT01282554;[{'type': 'org_study_id', 'id': '2010-A01149-30', 'source': 'clinical_trials'}];Evaluation of Electrostimulation Program During Dialysis Sessions in Chronic Renal Failure Patients;EMS-Dialyse;"Sport improves quality of life and health, decreasing cardiovascular risks and increasing effort tolerance. Chronic renal failure (CRF) induces many clinical and biological complications leading to less effort tolerance (strength and endurance). Renal failure patients got also many cardiovascular risks : sedentarily lifestyle, hypertension (HTA), diabetes, neuropathies, bone disorders, depression and sedentarity due to dialysis sessions. Moreover, dialysis sessions three times a week induce the spiral of deconditioning. In order to counteract this, sport should be encourage in this specific hemodialysis population.

The aim of this study is to evaluate electrostimulation program during dialysis sessions for 3 months. Evaluation will be done using the Test of 6-minute walk (6MWT).

Secondary aims will be evaluated:

Muscular strength and quadriceps diameter
Equilibrium
Quality of life.
Strength developed during maximal exercise test in a subgroup (patient undergoing dialysis in Rennes center, about 40% of the total population)
Nutritional intakes (quantitative and qualitative evaluation)";2011-01-28T00:00:00;;Completed;2013-05-28T00:00:00;Actual;2010-12-30T00:00:00;2011-01-24T00:00:00;Interventional;;68.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['AUB Santé Fougères', 'AUB Santé Morlaix', 'AUB Santé Montgermont', 'ECHO Nantes', 'Cholet Hospital', 'Rennes University Hospital', 'AUB Santé Quimper', 'AUB Santé Rennes', 'AUB Santé Lorient', 'AUB Santé Brest', 'Nantes University Hospital'];2022-11-28;2011.0;2013.0;-29.0;before_start;851.0;academique;True;Completed;['fr'];;[];Device;Randomized;Treatment;;;;;;;;;
['clinical_trials'];False;NCT01973478;[{'type': 'org_study_id', 'id': '35RC08_8902', 'source': 'clinical_trials'}];Deep Brain Stimulation in Patients With Chronic Treatment Resistant Depression;STHYM;"Major depressive disorders are real public health issues in terms of diagnosis and treatment. Some forms of depression are chronic and resistant to treatment (TRD). In these forms suicide risk is important.

Patients with TRD are potential candidates for neurosurgical interventions to treat depression. However, psychosurgery interventions based upon lesions, showed their limitations related to 1. the large variability in neurosurgical gestures, 2. their side effects, and of course 3. the irreversible damage caused by the surgery.

Thus, deep brain stimulation (DBS) could represent an opportunity for patients suffering from TRD. Our preliminary study based upon the stimulation of the accumbens nucleus showed encouraging results. The investigators have thus planned a randomized controlled trial versus sham stimulation to confirm the therapeutic value of nucleus accumbens DBS.";2014-06-03T00:00:00;Actual;Completed;2018-11-27T00:00:00;Actual;2013-10-08T00:00:00;2013-10-25T00:00:00;Interventional;;9.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['APHM', 'CHS', 'CHU', 'APHP Pitié Salpetriere'];2022-11-28;2014.0;2018.0;-238.0;before_start;1638.0;academique;True;Completed;['fr'];;[];Device;Randomized;Treatment;;;;;;;;;
['clinical_trials'];False;NCT00925691;[{'type': 'org_study_id', 'id': 'RCB : 2008-A01027-48', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': 'LOC / 05-12', 'source': 'clinical_trials'}];Comparison of SEPTal and Apical Pacing Sites in PerManent Right Ventricular Pacing;SEPTAL-PM;"The SEPTAL-PM study is aimed to compare the right ventricular apical and right ventricular septal position of the right ventricular lead in patients implanted with a pacemaker for conventional anti-bradycardia pacing indications requiring permanent right ventricular pacing ; the primary endpoint is the evolution of the left ventricular ejection fraction assessed by contrast echocardiography at 18-months follow-up.";2010-04-28T00:00:00;;Completed;2016-05-28T00:00:00;Actual;2009-06-18T00:00:00;2009-06-19T00:00:00;Interventional;;141.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];"['Service de cardiologie-CHU de Nantes', 'Service de cardiologie-CHU de Brest', ""CHU d'Angers"", 'CHU de Poitiers', 'CHU de Rennes']";2022-11-28;2010.0;2016.0;-314.0;before_start;2222.0;academique;True;Completed;['fr'];;[];Device;Randomized;Treatment;;;;;;;;;
['clinical_trials'];False;NCT03372174;[{'type': 'org_study_id', 'id': '35RC16_9908_VECAR', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2017-A01246-47', 'source': 'clinical_trials'}];Beneficial Effects on Maintaining Mechanical Ventilation During Cardiopulmonary Bypass for Cardiac Surgery on Postoperative Infections;VECAR;The main objective of this study is to measure the incidence of postoperative infections in 2 groups of patients: one group of patients ventilated and one group of patients without mechanical ventilation during cardiopulmonary bypass for cardiac surgery, and demonstrate that the incidence of postoperative infections is significantly lower in patients ventilated during cardiopulmonary bypass.;2018-01-10T00:00:00;Actual;Completed;2021-07-30T00:00:00;Actual;2017-12-04T00:00:00;2017-12-07T00:00:00;Interventional;;1401.0;Actual;[];0.0;False;No;Rennes University Hospital;['France'];['Hôpital Pitié Salpêtrière', 'CHU Lille', 'CHU Angers', 'CHU Bordeaux', 'CHU Rennes', 'CHU Toulouse'];2022-11-28;2018.0;2021.0;-37.0;before_start;1297.0;academique;True;Completed;['fr'];;[];Device;Randomized;Prevention;;;;;;;;;
['clinical_trials'];False;NCT02361450;[{'type': 'org_study_id', 'id': '2013-A01520-45', 'source': 'clinical_trials'}];Retrograde Colonic Irrigation to Manage Spina Bifida Functional Digestive Sequelae: a Multicenter, Prospective, Randomized Controlled Trial;IRRICO;"Spina Bifida is a developmental congenital disorder caused by the incomplete closing of the embryonic neural tube, leading to serious malformations of the nervous system. Caudal neuropore malformations almost always lead to sensory-motor deficits (including complete paraplegia) with orthopedic deformations, pressure sores, and pelvic/perineal neurological dysfunctions (affecting the bladder-sphincter, anorectal, and genital sphere).

The purpose of the study is to assess the efficacy of retrograde colonic irrigation associated with usual care (medical treatments, patient education) on anorectal dysfunction (incontinence and/or constipation), compared to usual care only.";2015-03-16T00:00:00;Actual;Completed;2019-07-31T00:00:00;Actual;2015-02-02T00:00:00;2015-02-06T00:00:00;Interventional;;34.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU de Rouen', 'CHU de Nantes', 'Rennes University Hospital', 'CHRU de Nancy-Brabois', 'CMRRF de Kerpape', 'CHRU de Lille'];2022-11-28;2015.0;2019.0;-42.0;before_start;1598.0;academique;True;Completed;['fr'];;[];Other;Randomized;Treatment;;;;;;;;;
['clinical_trials'];False;NCT02650609;[{'type': 'org_study_id', 'id': '2015-000927-96', 'source': 'clinical_trials'}];Treatment of Chronic Subdural Hematoma by Corticosteroids;SUCRE;Chronic subdural hematomas are a frequent neurosurgical pathology in the elderly. Gold standard is surgical evacuation of these hematomas. Physiopathology of chronic subdural hematoma involves numerous inflammatory processes which could be inhibited by steroids.;2016-06-24T00:00:00;Actual;Completed;2020-03-20T00:00:00;Actual;2016-01-04T00:00:00;2016-01-07T00:00:00;Interventional;;202.0;Actual;"[{'ReferencePMID': '28583162', 'ReferenceType': 'derived', 'ReferenceCitation': 'Henaux PL, Le Reste PJ, Laviolle B, Morandi X. Steroids in chronic subdural hematomas (SUCRE trial): study protocol for a randomized controlled trial. Trials. 2017 Jun 5;18(1):252. doi: 10.1186/s13063-017-1990-8.', 'doi': '10.1186/s13063-017-1990-8', 'source': 'clinical_trials'}]";0.0;False;No;Rennes University Hospital;['France'];['CHU Besançon', 'CHU Nantes', 'CHU Saint Etienne', 'AP-HM - Hôpital La Timone', 'CHU Tours', 'CHU Bordeaux Neurochirurgie A', 'HC Lyon', 'CHU Strasbourg', 'CHU Caen', 'CHU Poitiers', 'CHU Angers', 'CHU Bordeaux Neurochirurgie B', 'CHU Brest', 'CHU Lille', 'CHU Rouen', 'CHU Nancy', 'CHU Amiens'];2022-11-28;2016.0;2020.0;-172.0;before_start;1365.0;academique;True;Completed;['fr'];;[];Drug;Randomized;Treatment;;;;;;;;;
['clinical_trials'];False;NCT02599493;[{'type': 'org_study_id', 'id': '35RC14_9741_EVRIOS', 'source': 'clinical_trials'}, {'type': 'EudraCT Number', 'id': '2015-001519-11', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '150790A-41', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '15/18-980', 'source': 'clinical_trials'}];EVRIOS : Comparative Evaluation of Low Versus High Doses of Rifampicin in the Treatment of Staphylococcal Bone and Joint Infections;EVRIOS;"Rifampicin is an antibiotic usually required to treat susceptible Staphylococcus spp. osteo-articular infections, most frequently in association with a fluoroquinolone when the strain is susceptible to both agents. It is the reference treatment for orthopedic infections with implanted material.

For tuberculosis treatment the dosage of 10 mg/kg/j is usually prescribed, while in the treatment of Staphylococcus spp. infections the highest dosage of 20 mg/kg/j is proposed by French experts' recommendations from 2009.

However, there is little evidence in the literature, which could set out arguments to choose the best dosage of rifampicin, which may vary from 5 to 20 mg/kg.

The issue with rifampicin is side effects, in particular with long-term treatment. Many side effects may occur in 10 to 20% of patients and sometimes leads to dosage reduction or treatment interruption.

In the literature, there is little evidence that higher rifampicin dosage is associated with higher frequency of adverse effects. Depending on the nature of the toxicity, one could say that hypersensitivity could be independent from dosage, when digestive disorders may be related. Plasmatic concentrations studies have not given strong arguments to link higher rifampicin dosages with side effects occurrence rates. After oral absorption, plasmatic peak occurs after two to five hours and varies among individuals but also in the same patient overtime. This particular pharmacokinetic profile could explain discrepancy in adverse events (AEs) frequencies.";2016-01-28T00:00:00;;Completed;2020-12-28T00:00:00;Actual;2015-11-03T00:00:00;2015-11-05T00:00:00;Interventional;;544.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['Pau hospital', 'Angers university hospital', 'Bordeaux university hospital', 'Caen university hospital', 'La Roche sur Yon hospital', 'Saint-Malo hospital', 'Lorient hospital', 'Nantes university hospital', 'Rennes university hospital', 'Toulouse university hospital', 'Brest university hospital', 'Vannes hospital', 'Poitiers university hospital', 'Tours university hospital', 'Saint-Brieuc hospital', 'Clinique du Parc et Hôpital Jean Mermoz'];2022-11-28;2016.0;2020.0;-86.0;before_start;1796.0;academique;True;Completed;['fr'];;[];Drug;Randomized;Treatment;2015-001519-11;;;;;;;;
['clinical_trials'];False;NCT04416308;[{'type': 'org_study_id', 'id': '35RC20_9716', 'source': 'clinical_trials'}];COVID 19 : Seroprevalence Study of Anti SRAS-CoV-2 Antibodies in GHT Employees in Haute Bretagne;AntiCoV-HB;Since the start of this epidemic, numerous clinical and fundamental studies have been conducted to best adapt the individual management of COVID-19 cases [1-6]. In parallel with this work, it is necessary to better understand the characteristics of the epidemic in the general population but also in the population working in healthcare settings more exposed to SARS-CoV-2. Seroprevalence studies are therefore particularly useful in order to understand the collective immunization rate and the factors that can explain this immunization.;2020-05-29T00:00:00;Actual;Completed;2020-10-12T00:00:00;Actual;2020-05-27T00:00:00;2020-06-03T00:00:00;Interventional;;9453.0;Actual;[];0.0;False;Undecided;Rennes University Hospital;['France'];['Centre Hospitalier de Redon Carentoir', 'Centre Hospitalier Grand Fougeray', 'Centre Hospitalier St Meen Le Grand', 'Centre Hospitalier de Fougeres', 'Centre Hospitalier de La Roche Aux Fees', 'CENTRE HOSPITALIER de VITRE_ Saint Jean (La Guerche)', 'CENTRE HOSPITALIER VITRE_Simone Veil', 'Centre Hospitalier Montfort-Sur-Meu', 'Chu Rennes'];2022-11-28;2020.0;2020.0;-2.0;before_start;136.0;academique;True;Completed;['fr'];;[];Behavioral;Non-Randomized;Diagnostic;;;;;;;;;
['clinical_trials'];False;NCT01677091;[{'type': 'org_study_id', 'id': '2012-A00667-36', 'source': 'clinical_trials'}];Effectiveness of a Balance Rehabilitation Program With Sensory Recalibration After Stroke: A Randomized Controlled Trial.;AVCPOSTIM;The main objective of this study is to test the effectiveness of a rehabilitation program with cervical vibration and/or prism adaptation in patients with left hemiplegia on balance.;2013-05-05T00:00:00;Actual;Completed;2019-10-14T00:00:00;Actual;2012-08-29T00:00:00;2012-08-29T00:00:00;Interventional;;114.0;Actual;[];0.0;False;;Rennes University Hospital;['France'];['CHU Lyon', 'CHU Lille', 'IRF Nancy', 'Centre de Rééducation de Kerpape', 'CHU Grenoble', 'CHU Rennes-Pontchaillou', 'CHU Lariboisière-Saint Louis Paris', 'CHU Reims'];2022-11-28;2013.0;2019.0;-249.0;before_start;2353.0;academique;True;Completed;['fr'];;[];Other;Randomized;Treatment;;;;;;;;;
['clinical_trials'];False;NCT02857205;[{'type': 'org_study_id', 'id': '35RC15_9873_MICROPRUNG', 'source': 'clinical_trials'}, {'type': 'Other Identifier', 'id': '2015-A01317-42', 'source': 'clinical_trials'}];MICROPRUNG : Intestinal Microbiota Analysis in Patients With or Without Hirschsprung's Associated EnteroColitis;MICROPRUNG;"Hirschsprung disease is a congenital abnormality due to the lack of migration of neural crest cells in myenteric and submucosal plexi of the bowel wall. The consequence is the absence of parasympathetic control of the distal bowel from the anal sphincter to various levels. The most common type of Hirschsprung disease alters the rectosigmoid (80%). The incidence is around 1/5000 live births. This anomaly requires a surgical ablation of the aganglionic segment.

Regardless of the surgical complications, patients with Hirschsprung disease are exposed to the risk of Hirschsprung Associated EnteroColitis (HAEC). This variable risk, 4-54%, is responsible to a major part of Hirschsprung disease morbimortality. Its onset is more frequent during the first two years of life and then decrease with age.

Its pathogenesis remains unclear but could be due to intestinal homeostasis breakdown that involves microbiota, intestinal barrier, immune system and enteric nervous system. This breakdown of the mutual benefit relation due to microbiota or bowel anomaly is known to be responsible of Crohn's disease onset. Some studies emphasize the role of microbiota in the pathogenesis of HAEC, but the techniques or the methodology with small numbers of patients limit any conclusion or clinical use.

The study hypothesizes microbiota is a major factor in HAEC onset and in their functional bowel problems. Considering HAEC is more frequent the first two years, it's thought that intestinal microbiota changes with time in those patients. This project is innovative because it will use high throughput sequencing methods and analysis for microbiome analysis on fecal samples from a multicenter cohort of patients at various ages.

Multicentre transversal study.

This study has the potential to significantly modify clinical practice for Hirschsprung disease patients: a better care for HAEC and functional troubles thanks to a better understanding of their microbiota, targetted antibiotic treatment for HAEC, prophylactic treatment of patients at high risk of HAEC.";2016-06-28T00:00:00;;Completed;2018-09-28T00:00:00;Actual;2016-08-02T00:00:00;2016-08-02T00:00:00;Interventional;;118.0;Actual;"[{'ReferencePMID': '35847080', 'ReferenceType': 'derived', 'ReferenceCitation': ""Arnaud AP, Cousin I, Schmitt F, Petit T, Parmentier B, Levard G, Podevin G, Guinot A, DeNapoli S, Hervieux E, Flaum V, De Vries P, Randuineau G, David-Le Gall S, Buffet-Bataillon S, Boudry G. Different Fecal Microbiota in Hirschsprung's Patients With and Without Associated Enterocolitis. Front Microbiol. 2022 Jun 30;13:904758. doi: 10.3389/fmicb.2022.904758. eCollection 2022."", 'doi': '10.3389/fmicb.2022.904758', 'source': 'clinical_trials'}]";1.0;True;No;Rennes University Hospital;['France'];['Poitiers University Hospital', 'Caen Univeristy Hospital', 'Tours University Hospital', 'Brest University Hospital', 'Rennes University Hospital', 'Angers University Hospital', 'Nantes University Hospital'];2022-11-28;2016.0;2018.0;35.0;during_study;822.0;academique;True;Completed;['fr'];;[];Other;N/A;Basic Science;;10.3389/fmicb.2022.904758;;;;;Case Report Form;;
['euctr'];False;;[{'type': 'org_study_id', 'id': 'loc/08-08VerinAPOTEP', 'source': 'euctr'}];Effet de la stimulation dopaminergique continue par pompe à apomorphine sur les fluctuations cognitives et psychiques des patients parkinsoniens: étude clinique et métabolique cérébrale par TEP au 18FDG;APO TEP;;;;Completed;2014-02-07T00:00:00;;2009-03-24T00:00:00;;Interventional;;;;[];;False;;CHU de Rennes;;;2022-11-28;;2014.0;;during_study;;academique;True;Completed;['fr'];;[];;;;2008-006045-10;;;;;;;;
['euctr'];False;;[{'type': 'org_study_id', 'id': 'SUCRE', 'source': 'euctr'}];"Treatment of chronic subdural hematoma by corticosteroids : a prospective randomized study 
 
 
 Traitement par corticoïdes des hématomes sous-duraux chroniques : une étude prospective randomisée";"Morandi SUCRE 
 
 
 Morandi SUCRE";;;;Completed;2019-03-20T00:00:00;;2015-07-23T00:00:00;;Interventional;;;;[];;False;;CHU of Rennes;;;2022-11-28;;2019.0;;during_study;;academique;True;Completed;['fr'];;[];;;;2015-000927-96;;;;;;;;
['euctr'];False;;[{'type': 'org_study_id', 'id': '35RC15_8933_TAP-ALIF', 'source': 'euctr'}];"Intérêt du TAP (Transverse Abdominis Plane) bloc bilatéral échoguidé pour l’analgésie post opératoire des chirurgies rachidiennes par voie antérieure. 
 
 
 Intérêt du TAP (Transverse Abdominis Plane) bloc bilatéral échoguidé pour l’analgésie post opératoire des chirurgies rachidiennes par voie antérieure.";TAP ALIF;;;;Completed;2019-05-25T00:00:00;;2020-10-30T00:00:00;;Interventional;;;;[];;False;;CHU de Rennes;;;2022-11-28;;2019.0;;after_completion;;academique;True;Completed;['fr'];;[];;;;2016-001413-24;;;;;;;;
['euctr'];False;;[{'type': 'org_study_id', 'id': 'eNERGY', 'source': 'euctr'}];"Randomised phase III study testing nivolumab and ipilimumab versus a carboplatin based doublet in first line treatment of PS 2 or elderly (more than 70 years old) patients with advanced non-small cell lung cancer 
 
 
 Etude randomisée de phase III testant l'association nivolumab et ipilimumab versus un doublet à base de carboplatine dans le traitement de première ligne du CBNPC chez des patients PS 2 ou de plus de 70 ans";"Lena eNERGY 
 
 
 Lena eNERGY";;;;Completed;2021-07-31T00:00:00;;2017-12-09T00:00:00;;Interventional;;;;[];;False;;CHU Rennes;;;2022-11-28;;2021.0;;during_study;;academique;True;Completed;['fr'];;[];;;;2017-002842-60;;;;;;;;
['euctr'];True;;[{'type': 'org_study_id', 'id': 'LOC/08-09ESOGIA', 'source': 'euctr'}];Etude de phase III randomisée, ouverte, multicentrique comparant chez des sujets âgés de plus de 70 ans atteints de cancer bronchique non à petites cellules de stade IV ou IIIb (T4 plèvre ou péricarde) une stratégie « classique » d’attribution d’un traitement par bithérapie à base de carboplatine ou une monothérapie par Docetaxel seul basée sur le PS et l’âge à une stratégie « optimisée » utilisant les mêmes drogues attribuées selon une échelle gériatrique simplifiée de dépistage plus ou moins complétée d’une évaluation gériatrique approfondie;esogia;;;;Completed;2013-04-25T00:00:00;;2009-03-16T00:00:00;;Interventional;;;;[];;True;;CHU de Rennes;;;2022-11-28;;2013.0;;during_study;;academique;True;Completed;['fr'];;[];;;;2008-008372-13;;2022-04-07T00:00:00;;2022-04-07T00:00:00;3269.0;;;
