statut,NCTId,eudraCT,completion_year,clinical_trial_title,acronym,results_1y,results_3y
🟧,NCT03347344,,2020,"Multicenter, Randomized, Double Blind, Placebo Controlled Clinical Trial With Riluzole in Spinocerebellar Ataxia Type 2",ATRIL,False,True
🟥,NCT01796509,,2020,"Multicenter Randomised, Controlled Trial of a Intensive Care Follow -up Programme in Improving Long-term Outcomes of ICU Survivors",SUIVI-REA,False,False
🟩,NCT02883556,,2020,Phase II Study of Pembrolizumab (MK-3475) as First Line Single Drug Therapy in Patients With Unresectable Squamous Cell Carcinoma of the Skin,CARSKIN,True,True
🟥,NCT03543436,,2020,"Temocillin Versus a Carbapenem as Initial Intravenous Treatment for Extended-spectrum Beta-lactamase Related Urinary Tract Infections, a Non-inferiority Study",TEMO-CARB,False,False
🟩,NCT02876679,,2020,Cyclophosphamide Versus Anti-thymocyte Globulin for GVHD Prophylaxis After RIC Allo-SCT,ATG-CyGVHD,True,True
🟩,NCT02597361,,2020,"Angiotensin II Receptor Blockade in Vascular Ehlers Danlos Syndrome: a Double Blind, Randomized, Placebo Controlled, Multicenter Trial.",ARCADE,True,True
🟥,NCT03593187,,2020,"A Phase I/II Study of the Safety of CD34+ Haematopoietic Stem/Progenitor Cells and CD4+ T Lymphocytes Transduced With LVsh5/C46, a Dual Anti-HIV Gene Transfer Construct, in HIV-1 Infected Patients With High-risk Lymphoma",GENHIV,False,False
🟥,,2010-020047-12,2021,Etude de l'effet d'un traitement préventif par Nebivolol sur l'apparition et la progression de la dysfonction cardiaque chez les enfants atteints de dystrophie de Duchenne,NEBIDYS,False,False
🟥,NCT01983345,,2021,Prenatal Surgical Repair of Fetal Myelomeningocele,PRIUM,False,False
🟥,NCT03380559,,2021,A Phase III Randomized Double-blind Study to Evaluate Efficacy of Botulinum Toxin for Treating Epicondylitis,EPITOX,False,False
🟩,NCT02686177,,2021,"Effect of GLP-1 on Angiogenesis, Angiosafe Type 2 Diabetes Study 1",ANGIOSAFE 1,True,True
🟥,NCT03458247,,2021,Intra-individual Dose Escalation of Abiraterone Acetate According to Its Plasma Concentration in Patients With Progressive Castration-resistant Metastatic Prostate Cancer,OPTIMABI,False,False
🟩,NCT01626833,,2021,Severe Decrease of Growth Velocity in Children With Anorexia Nervosa. Therapeutic Trial of Growth Hormone,OREX,True,True
🟥,,2017-004140-38,2021,"A phase II study from the POLA national network of nivolumab for recurrent IDH mutated High-Grade Gliomas 
 
 
 Nivolumab dans les gliomes de haut-grade avec mutation IDH en rechute:  une étude de phase 2 du réseau POLA",REVOLUMAB,False,False
🟥,NCT03524937,,2021,"Prevention of Delirium in Intensive Care by Melatonin: a Prospective, Multicentre, Randomized, Double Blind, Placebo, Multi-arm, Multi-stage Study",DEMEL,False,False
🟥,,2010-018560-16,2021,Ralentissement sévère de la croissance staturale chez les enfants avec anorexie mentale. Essai thérapeutique par l'hormone de croissance.,OREX,False,False
🟥,,2016-002324-92,2021,"Efficiency of Levamisole for Maintaining Remission After the First Flare of Steroid Sensitive Nephrotic Syndrome in Children (NEPHROVIR3) 
 
 
 Efficacité du Lévamisole dans le maintien de la rémission après la première poussée de Syndrome Néphrotique Idiopathique chez l’enfant",NEPHROVIR-3,False,False
🟥,NCT02869945,,2021,Dopaminergic Denervation and COMT Polymorphism in de Novo Patients With Parkinson's Disease,DATACOMT,False,False
🟥,NCT02906761,,2021,Aspirin for Uncontrolled Asthma : a Randomized Controlled Study,ASTHMIRINE,False,False
🟩,NCT04598594,,2021,Evaluation of the Efficacy of Nicotine Patches in SARS-CoV2 (COVID-19) Infection in Intensive Care Unit Patients,NICOVID-REA,True,True
🟥,NCT02905734,,2021,Nicotine Replacement Therapy in Nicotine-dependent Arrestees: a Monocentric Randomized Simple Blind Study,SUBNIGAV,False,False
🟥,NCT02818738,,2021,"A Multicenter, Randomised, Double-blind Placebo-controlled Trial Assessing the Efficiency of Levamisole for Maintaining Remission After the First Flare of Steroid Sensitive Nephrotic Syndrome in Children.",NEPHROVIR3,False,False
🟥,NCT04357444,,2021,Low Dose of IL-2 In Acute Respiratory DistrEss Syndrome Related to COVID-19,LILIADE-COVID,False,False
🟩,NCT02606201,,2021,Peri-sphincter Injection of Autologous Myofibres to Treat of Urinary Incontinence by Sphincter Deficiency,IPSMA,True,True
🟧,NCT03925246,,2021,A Phase II Study From the POLA National Network of Nivolumab for Recurrent IDH Mutated High-Grade Gliomas,REVOLUMAB,False,True
🟩,NCT02955992,,2021,Guiding ICU Physicians' Communication and Behavior Towards Bereaved Relatives: a Randomized Controlled Trial (COSMIC - EOL),COSMIC,True,True
🟥,NCT03655730,,2021,"Efficacity of a Sustained Weekly Psychological Intervention for Adolescents and Young Adults Attending to Local Missions for Reinsertion, on Reducing the Suicidal Ideations, Depression Level and Improving Reinsertion Compared to Usual Care",MLADO,False,False
🟥,NCT01648634,,2021,"A Randomized, Double-Blind, Placebo-Controlled, Multi-center Study to Examine the Effect of Nebivolol, a Beta-Blockade Drug, for the Prevention of Ventricular Systolic Dysfunction in Patients With Duchenne Muscular Dystrophy",NEBIDYS,False,False
🟩,NCT03187626,2016-003939-38,2021,Short-term Efficacy of a Single Ultrasound-guided Intra-articular Injection of Botulinum Toxin A Associated With Splinting for Base-of-thumb Osteoarthritis: a Randomized Controlled Double-blind Pilot Study,RHIBOT,True,True
🟥,NCT03991052,,2021,Controlled Mean Arterial Pressure of Brain Injury Patients Using an Novel Automated System for Vasopressor Administration : a Randomized Controlled Trial in Critically Ill Patients in the Intensive Care Unit,COMAT,False,False
🟩,NCT01988506,,2021,Induction of Regulatory t Cells by Low Dose IL2 in Autoimmune and Inflammatory Diseases: a Transnosographic Approach,TRANSREG,True,True
🟥,NCT03706599,,2021,Fever Infants and Therapeutic Education in Emergency Department,D-FI-2,False,False
🟥,NCT04094441,,2021,Implementation of Data From Pulmonary Function Tests Supervising a Session of Respiratory Physiotherapy of Cystic Fibrosis Children in the VirtualChest Model,PHYSIOMOD,False,False
🟥,NCT03704610,,2021,Efficacy of Remission-induction Regimen With Infliximab for Severe Extrathoracic Sarcoidosis (EFIRTES STUDY),EFIRTES,False,False
🟩,NCT03018860,,2021,Alternative to Intensive Management of the Active Phase of the Second Stage of Labor : a Multicenter Randomized Controlled Trial,PASST,True,True
🟥,NCT04287569,,2021,Use of Multispectral Imaging in Digestive Inflammation Diagnosis,ENDOSPECTRALE,False,False
🟩,NCT02961907,,2021,Pathway Taking Into Account PeriConceptional Environment for Infertile Couple,PEPCI,True,True
🟥,NCT03837093,,2021,A Study of the Dose-response Relationship of Low-dose IL-2 to the Kinetics of Regulatory T-cell Response in Healthy Volunteers,HEALTHIL-2,False,False
🟥,NCT03069703,,2021,Multicenter Randomized Controlled Trial Comparing Immunogenicity and Safety of Two Innovative Anti-pneumococcal Vaccine Strategies to Standard Vaccination Regimen in Patients With ANCA-associated Vasculitis Receiving Rituximab Therapy,PNEUMOVAS,False,False
🟥,NCT03732690,,2021,Modulation of Protein Intake to Target Gut-microbiota Derived Metabolites of Amino Acids in Individuals With Type 2 Diabetes From Varying Ethnic Backgrounds,MICRODIET,False,False
🟩,NCT04476979,,2021,Comparison of Tocilizumab Plus Dexamethasone vs. Dexamethasone for Patients With Covid-19,TOCIDEX,True,True
🟥,NCT04516512,,2021,SARS-CoV-2 Seroprevalence Among Adults People Living in Jail,COVIDET,False,False
🟥,NCT05204069,,2021,"Screening for 3-D Visual Disorders in Preschool Children, VISION Study",VISION,False,False
🟩,NCT04304690,,2021,"COVID-19 Seroconversion Among Medical and Paramedical Staff in Emergency, ICU and Infectious Disease Services During the 2020 Epidemic",SEROCOV,True,True
🟥,NCT04703114,,2021,Study of the Immunological and Virological Response of Patients Infected With SARS-CoV-2 and Presenting an Asymptomatic or Pauci-symptomatic Form,AMBUCOV,False,False
🟩,NCT04333368,,2021,Cell Therapy Using Umbilical Cord-derived Mesenchymal Stromal Cells in SARS-CoV-2-related ARDS,STROMA-CoV2,True,True
🟥,NCT04816734,,2021,Validation of an Educational Evaluation Plan and Assessment of Its Usefulness in Therapeutic Patient Education: Case of Pediatric Home Parenteral Nutrition,DISEPEIN,False,False
🟥,NCT04399863,,2021,"Feasibility Study of the ETOILE Program, a Therapeutic Education Program in Pediatric Hematology About Acute Lymphoblastic Leukemia and Allogenic Hematopoietic Steam Cells Transplantation, for Patient and Caregivers",ETOILE,False,False
🟥,NCT01946672,,2021,Individualisation du Drainage Lymphatique Des Membres inférieurs Lors du Curage Pelvien Pour Cancer gynécologique,SENTIJAMBE,False,False
🟥,NCT04355234,,2021,"Prevalence and Impact of SARS-COV-2 Infection in Pregnant Women, Fetuses and Newborns",COVIPREG,False,False
🟧,NCT04366817,,2021,Psychological Impact of the Lockdown on Patients Giving Birth During the COVID-19 Epidemic,COVMUM,False,True
🟥,NCT02336516,,2021,Azithromycin in Post Diarrheal Haemolytic and Uremic Syndrome,ZITHROSHU,False,False
🟥,NCT03395795,,2021,Controlled Trial Evaluating the Interest of Noninvasive Ventilation in NAVA Mode in Respiratory Decompensations Children With Infantile Spinal Muscular Atrophy Type II,NAVASI,False,False
🟥,NCT04756609,,2021,Evaluation of the Benefit of a Systematic Offer of Nurse-Driven SARS-Cov2 Screening by Rapid Testing in Emergency Departments in the Paris Metropolitan Area,DEPIST-COVID,False,False
🟥,NCT04413318,,2021,A Cross-over Study to Compare Two Different Tracheal Cuff Pressure Monitoring Devices in a Pediatric Intensive Care Unit,CPRATIC-2,False,False
🟥,NCT02256371,,2021,Efficacy of 2 Psycho-physical Methods in the Treatment of Neuropathic Pain: a Randomized Controlled Monocentric Study,PSYCNEP,False,False
🟥,NCT03343834,,2021,Methyl-qPCR : a New Predictive Marker for Epstein-Barr Virus-associated Lymphoproliferations During Allogeneic Hematopoietic Stem Cell Transplantation,EBVALLO,False,False
🟥,NCT04363749,,2021,Do Respiratory Control Center Anomalies Explain the Lack of Respiratory Sensations Perceptions Observed in Patients Affected by COVID-19 ?,CRC-COVID,False,False
🟥,NCT04237181,,2021,Results of FilmArray® Gastro-intestinal Panel (GI Panel) and Serum Procalcitonin (PCT) in Acute Colitis and Infectious Diarrhea in the Emergency Department.,PRODIARRAY,False,False
🟩,NCT04357457,,2021,Efficacy of Intravenous Almitrine in Reducing the Need for Mechanical Ventilation in Patients With Hypoxemic Acute Respiratory Failure Due to Covid-19-related Pneumonia: a Randomized Controlled Double-blind Study From the Skip-icu Consortium,AIRVM-COVID,True,True
🟥,NCT03874546,,2021,Comparison Between the IMPACT's Score and the Clinician's Perception to Predict the Prognosis of Traumatic Brain Injury.,PREDICT-TBI,False,False
🟥,NCT04608201,,2021,Evaluation of the Efficacy of Nicotine Patches in SARS-CoV2 (COVID-19) Infection in Hospitalized Patients,NICOVID,False,False
🟥,NCT02261792,,2021,Parallel Randomised Open Blind Evaluation Study of the Efficacy of 20° Trendelenburg Position During 24 Hours After Epidural Blood Patch in the Treatment of Spontaneous Intracranial Hypotension,SIHT,False,False
🟥,NCT04917133,,2021,"Effect of Adapted Physical Activity, During Rehabilitation Stay, on Abilities and Quality of Life of Huntington Patients and Their Relatives ""HUNT'ACTIV-MH-REHAB MOVE MORE TO LIVE BETTER""",HUNT'ACTIV,False,False
🟥,NCT04277273,,2021,"Descriptive Epidemiological Study of Maxillofacial Prosthesis Consultation at Groupe Hospitalier Pitié-Salpêtrière for Sociodemographic, Medical Characteristics and Quality of Life",PEC-PMF,False,False
🟥,NCT03812627,,2021,Study of Systemic Impact of Trace Elements Release by Implantable Medical Devices. Identification of Biomarkers of Systemic Inflammation,PROMETOX,False,False
🟥,NCT04732260,,2021,Prenatal Treatment of Congenital Cytomegalovirus Infection With Letermovir Randomized Against Valaciclovir - STEP 1,CYMEVAL3-STEP1,False,False
🟩,NCT04872075,,2021,Study on Prevention of SARS-CoV-2 Transmission During a Large Indoor Gathering Event,SPRING,True,True
🟥,NCT04366856,,2021,PROne Positioning in coVID-19 Oxygeno-dependent Patients in Spontaneous Ventilation (PROVID Study),PROVID,False,False
🟥,NCT02929082,,2021,Interest of elastoFRM With Force Measure by MRI on Patients With Hepatocellular Cancer,FORCE,False,False
🟥,NCT04618042,,2021,FX06 to Rescue Acute Respiratory Distress Syndrome During Covid-19 Pneumonia,FX-COVID,False,False
🟥,NCT04756375,,2021,Evaluation of Virtual Reality to Save Morphinic in the Treatment of Vaso-occlusive Seizures of Sickle Cell Patients Consulting in the Emergency Room,ReVCVO,False,False
🟥,NCT04769856,,2021,Impact of Non-fasting Strategy on Pre-operative Patients' Anxiety in Cataract Surgery Performed Under Topical Anesthesia,StarvAnx,False,False
🟥,NCT03501875,,2021,Study of Coronary Calcification in Subjects With Autosomal Dominant Familial Hypercholesterolemia Heterozygous,FH-CALC,False,False
🟥,NCT04458987,,2021,Identification and Validation of Addictology Expert Patients' Fields of Intervention With Inpatients for Addictive Disorders,HAPEX,False,False
🟥,NCT04881227,,2021,The ESPERES Prospective Cohort of Healthcare Workers in France: Study on the Impact of a Chatbot on COVID-19 Vaccine Perceptions and Intentions,,False,False
🟥,NCT04442087,,2021,Seroprevalence of Anti-SARS-CoV2 Among Children According to Parents' SARS-CoV2 Serological Status. Study in a Hospital Population Assistance Publique-Hôpitaux Paris,FamilyPEDCOVID,False,False
🟧,NCT04334850,2020-001324-33,2021,"Use of a Respiratory Multiplex PCR and Procalcitonin to Reduce Antibiotics Exposure in Patients With Severe Confirmed COVID-19 Pneumonia : a Multicenter, Parallel-group, Open-label, Randomized Controlled Trial",MultiCov,False,True
🟥,NCT02616991,,2021,Contribution of CT Venography for Diagnosing Venous Thromboembolism During Postpartum,CTVENPOSTPART,False,False
🟧,NCT04345991,,2021,Cohort Multiple Randomized Controlled Trials Open-label of Immune Modulatory Drugs and Other Treatments in COVID-19 Patients - CORIMUNO-CORIPLASM : EFFICACY OF CONVALESCENT PLASMA TO TREAT SARS-COV2 INFECTED PATIENTS,CORIPLASM,False,True
🟥,NCT03000946,,2021,"Prevention of Postoperative Pancreatic Fistula by SOMATOSTATIN Compared to OCTREOTIDE: Prospective, Randomized, Controlled Study",PREFIPS,False,False
🟥,NCT02580773,,2021,"A Prospective, Randomized, Double-blind, Placebo Controlled, Multi-national Study of Therapeutic Anticoagulation Strategy for Acute Chest Syndrome in Adults",TASC,False,False
🟧,NCT04754282,,2022,Impact of a Cross-legged Versus Traditional Sitting Position for the Success of an Epidural Analgesia Catheter Placement During Labor,IP3,False,True
🟩,NCT03719027,,2022,Prevalence of Chronic Thromboembolic Pulmonary Hypertension After Acute Pulmonary Embolism. History of the Diagnosis. (Preva-CTEPH) Study,Preva-CTEPH,True,True
🟥,,2017-002155-28,2022,"Evaluation of allopurinol treatment for autistic disorders and epilepsy in adenylosuccinate lyase deficiency (ADSL) 
 
 
 Evaluation d’un traitement à l’allopurinol sur les troubles autistiques et l’épilepsie dans le déficit en adénylosuccinate lyase (ADSL)",ADSL,False,False
🟥,NCT03919266,,2022,"Combined Use of a Respiratory Broad Panel Multiplex PCR and Procalcitonin to Reduce Antibiotics Exposure in Adult Patients With Sickle-cell Disease Hospitalized for Acute Chest Syndrome. A Bi-centric, Open, Parallel-group, Randomized Controlled Study",Antibio_STA,False,False
🟥,NCT03580421,,2022,"Cost-utility, Safety and Feasibility of Ambulatory Surgery Versus Traditional Pathway in the Management of Endometrial Cancer: a Multicentre, Prospective and Randomised Study",AMBU-ENDO,False,False
🟥,NCT02955966,,2022,PET/CT Guided Antifungal Stewardship in Invasive Pulmonary Aspergillosis,OPTIFIL,False,False
🟥,NCT03555916,,2022,Use of Botulinum Toxin (BTX) for the Treatment of Peripheral Painful Traumatic Trigeminal Neuropathy (PPTTN),TRIGTOX,False,False
🟩,NCT04808882,,2022,"ANTIcoagulation in Severe COVID-19 Patients: a Multicenter, Parallel-group, Open-label, Randomized Controlled Trial",ANTICOVID,True,True
🟥,NCT04991246,,2022,Project FLUx COntact-CoVID-19 Faculty of Medicine Paris-Saclay,FLUCOVID,False,False
🟥,,2016-003433-20,2022,"Anakinra versus placebo double blind Randomized controlled trial for the treatment of Acute Myocarditis 
 
 
 Anakinra contre placebo:Etude randomisée,en double aveugle dans le traitement de la myocardite aigue",ARAMIS,False,False
🟥,,2020-002206-10,2022,"A prospective study of the safety and efficacy of the use of a Lipiodol Emulsion for the embolization of inflammatory hypervascularizations observed in patients with articular or abarticular pain in the knee - LipioJoint 1 
 
 
 Étude prospective de sécurité et d'efficacité d'utilisation d'une émulsion de Lipiodol pour l'embolisation des hypervascularisations inflammatoires observées chez des patients ayant des douleurs articulaires ou abarticulaires du genou - LipioJoint 1","LipioJoint 1 
 
 
 LipioJoint 1",False,False
🟩,NCT04007848,,2022,"Cobimetinib for BRAF-wild-type or Mutated Histiocytoses : a Randomized, Placebo-controlled, Double Blind Study"" COBRAH Study",COBRAH,True,True
🟩,NCT03991091,,2022,Reducing Neonatal Morbidity by Discontinuing Oxytocin During the Active Phase of 1st Stage of Labor: a Multicenter Randomized Controlled Trial,STOPOXY,True,True
🟥,NCT04420026,,2022,Study of the Contribution of Automatic Image Fusion of a Cone-beam CT Volume With Ultrasound During Percutaneous Ablation Treatment of Hepatic Tumors,IAT,False,False
🟥,NCT04322435,,2022,Prevalence of Hypoglycaemia in Congenital Adrenal Insufficiency,GLYSUR,False,False
🟥,NCT04874623,,2022,Identification of IgA Monoclonal Antibodies Anti-Clostridium Difficile Surface Proteins,IgAClostridium,False,False
🟥,NCT03371095,,2022,"Multicenter, Randomized, Prospective Trial Comparing the Efficacy and Safety of Infliximab to That of Cyclophosphamide in Severe Behçet's Disease. ITAC : Induction Therapy With Anti-TNFα vs Cyclophosphamide in Severe Behçet Disease",ITAC,False,False
🟥,NCT03965702,,2022,Impact of a Real Time Clinical Decision Support System to Guide Fluid Administration on Microvascular Parameters in Patients Undergoing Major Abdominal and Orthopedic Surgery: A Randomized Controlled Trial,MicroSupport,False,False
🟥,NCT04733092,,2022,Prospective Study of the Safety and Efficacy of the Use of a Lipiodol Emulsion for the Embolization of Inflammatory Hypervascularizations Observed in Patients With Joint or Abarticular Knee Pain,LipioJoint1,False,False
🟥,NCT04822818,,2022,"TRIAL EVALUATING EFFICACY and SAFETY OF BEVACIZUMAB (ZIRABEV®) IN PATIENTS WITH SEVERE HYPOXEMIC COVID-19, NESTED IN THE CORIMUNO-19 COHORT",BEVA,False,False
🟥,NCT04925401,,2022,Evaluation of Knowledge About Fever After Consultation in the Pediatric Emergency Department: Standard Consultation Versus Standard Consultation With Distribution of an Information Leaflet About Fever in Pre-consultation,FEARVER,False,False
🟥,NCT02813850,,2022,"Impact of Home-based Oxygen Therapy on Maternal and Fetal Complications, in Pregnant Women With Sickle Cell Disease. A Randomized Multi-center Trial.",DRO2G,False,False
🟥,NCT04656158,,2022,Comparative Effects of Therapeutic Horticulture and Handiwork on Anterior Cingulate Cortex Activation in People With Chronic Low Back Pain : A Randomized Cross-over Controlled Pilot Study,HORTICARE,False,False
🟩,NCT03634098,,2022,Identification and Validation of Noninvasive Biomarkers (Virtual Biopsy) of the Diagnosis and Severity of NASH in Type 2 Diabetics: a Cross-sectional Study,Quid-Nash,True,True
🟥,NCT03776643,,2022,Safety and Efficacy of Low-dose IL-2 in Birch Pollen Allergy,Rhinil-2,False,False
🟥,NCT03894657,,2022,Validation of Respiratory Epithelial Functional Assessment to Predict Clinical Efficacy of Orkambi®. Pathway to Personalized Therapy in Cystic Fibrosis,PREDICT-CF,False,False
🟥,NCT03187743,,2022,Personalised Pharmacological Approach to the Tapering of Corticosteroid Doses in Systemic Lupus Patients Treated With Prednisone,DECOR,False,False
🟥,NCT04184674,,2022,Impact of the Transpulmonary Pressure on Right Ventricle Function in Acute Respiratory Distress Syndrome,VD-SDRA,False,False
🟩,NCT04568707,,2022,Evaluation of Biological Response to SARS-COV2 in Patients With Pre-existing Neurological Disease or With New Neurological Manifestations of COVID-19,,True,True
🟥,NCT05869084,,2022,Assessment of Bronchial Obstruction in Adolescents With HIV,ResppedHIV,False,False
🟥,NCT04817319,,2022,Risk of Contamination by COVID-19 During Oral Care With Aerosolization,Bu-Covid,False,False
🟥,NCT02424409,,2022,"Evaluation of the Relapse Rate One Month After Discharge From Emergency Department for Asthmatic Patients Given a Strict Formalized Follow up Protocol. Multicenter, Prospective, Cluster-randomized",ASUR-R,False,False
🟩,NCT02390895,,2022,Prenatal Endoscopic Repair of Fetal Spina Bifida,ENDOSPIN,True,True
🟥,NCT02411253,,2022,European Phase-IIb Clinical Trial Evaluating Efficacy of Low Dose rhIL-2 in Patients With Recently-diagnosed Type 1 Diabetes DIABIL-2,DIABIL-2,False,False
🟥,NCT03947151,,2022,Efficacy and Tolerance of an Ovarian Stimulation Protocol Combining FSH and Degarelix Acetate in Female Candidates for Fertility Preservation Before Chemotherapy for Breast Cancer,DEGASTIM,False,False
🟥,NCT02929251,,2022,"Multicentre, Randomized, Multi-arm Trial Comparing the Efficacy and Safety of Adalimumab, Anakinra and Tocilizumab in Subjects With Non-infectious Refractory Uveitis RUBI: Refractory Uveitis BIotherapies",RUBI,False,False
🟥,NCT03878251,,2022,Development and Validation of Quantitative Attention Evaluation Criteria in Patients With Intellectual Disability,EVALDI,False,False
🟩,NCT02904811,,2022,Prevention of Diseases Induced by Chlamydia Trachomatis,i-PREDICT,True,True
🟥,NCT02841215,,2022,A Randomized Controlled Double-blind Trial Assessing the Efficacy of a 400µg/kg Ivermectin /5% Permethrin / Emollient Cream Regimen in Patients With Crusted Scabies as Compared to a 200µg/kg Ivermectin /5% Permethrin /Emollient Cream Regimen,GALECRUSTED,False,False
🟩,NCT02905799,,2022,"Evolution of Pain at Three Months by Oral Resveratrol in Primary Knee Osteoarthritis: a Multicenter, Double-blind, Randomized, Placebo-controlled Trial",ARTHROL,True,True
🟥,NCT03477552,,2022,Efficacy of AccuVein V400 to Facilitate Peripheral Intravenous Placement in Sickle Cell Disease Adults With Vaso-occlusive Crisis : a Randomized Clinical Trial,PERFID,False,False
🟥,NCT02945059,,2022,Multicentric Prospective Study Assessing the Efficiency of Preoperative Reversible Selective Portal Vein Embolization in Patients Requiring Major Hepatic Resection,EMBORES,False,False
🟥,NCT03018834,,2022,Anakinra Versus Placebo Double Blind Randomized Controlled Trial for the Treatment of Acute MyocarditIS,ARAMIS,False,False
🟥,NCT04774510,,2022,Optimized C-arm Cone Beam CT (CBCT) in the Neuro Angio-suite (NAS) for the Endovascular Treatment (EVT) of Acute Ischemic and Hemorrhagic Stroke,ASO-AVC,False,False
🟩,NCT01923636,,2022,"Evaluation of the Prognostic Value of Clinical, Imaging, Immunological and Virological Markers in the Neonatal Period for the Development of Neurosensorial Sequelae at 1 Year in Children Infected by Cytomegalovirus in Utero.",CYMEPEDIA,True,True
🟥,NCT03895736,,2022,""" Etude du Transcriptome Complet Lors du Syndrome Post-arrêt Cardiaque "" Transcriptome Assessment After Cardiac Arrest",OMECARD,False,False
🟥,NCT02267161,,2022,Outcome of Infants With Prenatal Corpus Callosum Agenesis,Dacci,False,False
🟥,NCT05280119,,2022,Assessment of the echOpen Ultra-portable Ultrasound Device in Daily Use by Clinicians. Part I: Identification of Effusion and Detection of Basilic Vein,CLIN-ECHO-I,False,False
🟧,NCT04677556,,2022,Comparison Between Continuous Positive Airway Pressure (CPAP) and Non Invasive Positive Pressure Ventilation (NiPPV) in Bronchiolitis Under Non- Invasive Ventilation,BRONCHIO-VNI,False,True
🟥,NCT03788785,,2022,Smoking Tobacco Cessation Integrated Program of Patients Treated for the Head and the Neck Cancer: a Controlled Randomized Study,INTENT,False,False
🟥,NCT04639037,,2022,Tight Postoperative Control of Mean Arterial Pressure Using a Closed-loop System for Norepinephrine Administration: A Randomized Controlled Trial in Patients Admitted to the Intensive Care Unit After a Major Surgery.,COMAP-ICU,False,False
🟥,NCT02869971,,2022,Prostatic Artery Embolization Versus Medical Treatment in Symptomatic Benign Prostatic Hyperplasia,PARTEM,False,False
🟩,NCT04358133,,2022,Relieving Dyspnea With Low Dose of Morphine in Patients Admitted to the Intensive Care Unit for an Acute Respiratory Failure: a Double-blind Randomized Controlled Pilot Study,OPIDYS,True,True
🟩,NCT04355533,,2022,Seroprevalence and Antibody Profiling Against SARS-CoV2 in Children and Their Parents,PED-COVID,True,True
🟥,NCT04133233,,2022,Low Dose IL-2 Therapy in Patients With a Depressive Episode in the Course of a Bipolar Disorder,DEPIL-2,False,False
🟥,NCT04607551,,2022,PRONing to Facilitate Weaning From ECMO in Patients With Refractory Acute Respiratory Distress Syndrome,PRONECMO,False,False
🟥,NCT04608214,,2022,"Evaluation of the Efficacy, Safety and Tolerability of Alisporivir for the Treatment of Hospitalised Patients With Infections Due to SARS-CoV-2 (COVID-19). A Randomised, Open-label, Proof of Concept, Phase 2 Study",CYCLOVID,False,False
🟥,NCT02753998,,2022,Paclitaxel-coated Balloon Angioplasty Versus Standard Angioplasty for the Treatment of Stenosis of Arteriovenous Fistula,ABISS,False,False
🟥,NCT04844489,,2022,Study of the Humoral Response to SARS-CoV-2 Variants and of the Cellular Response After Vaccination Against COVID-19 in Immunocompromised People,COVIVAC-ID,False,False
🟩,NCT03349905,,2022,A Randomized Trial of Deferred Versus Fresh Embryo Transfers in Infertile Women Undergoing IVF-ICSI,DEFETOSE,True,True
🟥,NCT04236271,,2022,"TELEsurveillance of Patients in PostopErative Bridge surgeryAge CoronairE, Pilot Study",TELE-PEACE,False,False
🟥,NCT02213705,,2022,Treatment of Refractory Sever Systemic Scleroderma by Injection of Allogeneic Mesenchymal Stem Cells,MSC,False,False
🟥,NCT04711278,,2022,Hypnosis Mask in Pre-operative Anxiety Management in Ambulatory Surgery Patients: Using Virtual Reality,PACAH-UCA HV,False,False
🟥,NCT03776656,,2022,Evaluation of a Treatment With Allopurinol on Autistic Disorders and Epilepsy in Adenylosuccinate Lyase Deficiency (ADSL),ADSL,False,False
🟥,NCT05284526,,2023,Prospective Study Evaluating the EEG Recordings and Analysis in Parkinson's Patients: Towards Adaptive Deep Brain Stimulation by Machine Learning,ElectroPARK,False,False
🟩,NCT03374449,,2023,"Impact of Renin-Angiotensin System Inhibitors Continuation on Outcome After Major Surgery : a Multicenter, Prospective, Randomized and Controlled Trial",STOPORNOT,True,True
🟥,NCT03491540,,2023,Mechanical Bowel Preparation and Oral Antibiotics Before Rectal Cancer Surgery: a Multi Center Double-Blinded Randomized Controlled Trial (PREPACOL2 Study),PREPACOL2,False,False
🟥,,2020-004878-22,2023,"Pharmacokinetic and Placental Transfer of Levetiracetam 
 
 
 
 Etude de la pharmacocinétique maternelle et du passage transplacentaire du Lévétiracétam","EPICEINTE 
 
 
 EPICEINTE",False,False
🟥,NCT03730636,,2023,Procalcitonin and Duration of AntiBiotherapy In Late Onset Sepsis of Neonate,PROABIS,False,False
🟥,,2019-004088-34,2023,"Effect of two injections of synchronized methotrexate with the first injection of Adalimumab to prevent anti-adalimumab immunization in spondyloarthritis 
 
 
 
 
 Effet de deux injections de MEthotrexate SYNchronisées avec la première injection d'ADalimumab pour prévenir l'immunisation anti-adalimumab dans les spondyloarthrites","MESYNAD 
 
 
 MESYNAD",False,False
🟥,NCT05418686,,2023,Study Of Colchicine Resistance In Familial Mediterranean Fever,COLCHI-RESIST,False,False
🟥,NCT05413174,,2023,Contribution of Hypnosis in Guided Hepatic Biopsy,Ap-Hy-PBH,False,False
🟩,NCT03498066,,2023,Assessment of βeta Blocker Interruption After Uncomplicated mYocardial Infarction on Safety and Symptomatic Cardiac Events Requiring Hospitalization: The AβYSS Study,AβYSS,True,True
🟩,NCT03452826,,2023,"Combined Use of a Respiratory Broad Panel MULTIplex PCR and Procalcitonin to Reduce Antibiotics Exposure in Patients With Severe Community-Acquired Pneumonia: a Multicentre, Parallel-group, Open-label, Randomized Controlled Trial.",MULTI-CAP,True,True
